slug,title_tr,description_tr,type,cuisine,difficulty,prep_minutes,cook_minutes,total_minutes,serving_count,average_calories,ingredients_tr,ingredient_count,steps_tr,step_count,allergens,tags,tipNote_tr,servingSuggestion_tr,en_title_current,en_description_current,en_tipNote_current,en_servingSuggestion_current,en_ingredients_present,en_steps_present,de_title_current,de_description_current,de_tipNote_current,de_servingSuggestion_current,de_ingredients_present,de_steps_present
tursu-kavurmali-yumurta-rize-usulu,Rize Turşu Kavurmalı Yumurta,"Rize usulü turşu kavurmalı yumurta, fasulye turşusunu soğan ve yumurtayla tavada buluşturarak Karadeniz kahvaltısına ekşi, tuzlu ve tok bir sıcaklık taşır.",KAHVALTI,tr,EASY,10,12,22,3,212,Fasulye turşusu 250 gr | Kuru soğan 1 adet | Yumurta 3 adet | Tereyağı 20 gr,4,1. Turşuyu iri doğrayıp fazla suyunu sıkın. || 2. Soğanı tereyağında 4 dakika çevirip turşuyu ekleyin. || 3. Yumurtaları kırıp tavayı 4 dakika daha pişirerek servis edin.,3,"SUT,YUMURTA","30-dakika-alti,yuksek-protein,kis-tarifi",Turşuyu tavaya almadan önce fazla suyunu sıkmak yumurtanın sulanmasını belirgin biçimde azaltır.,Yanına mısır ekmeği koyarak sıcak servis edin.,Rize Pickled Bean Egg Skillet,"This Rize breakfast sautés pickled beans with onion and eggs, bringing the Black Sea table a tart, savory, warming pan in one quick step.",,,0,0,Rize Eierpfanne mit Bohnenpickle,"Dieses Frühstück aus Rize brät eingelegte Bohnen mit Zwiebel und Ei und bringt so eine säuerliche, herzhafte, wärmende Pfanne auf den Schwarzmeer-Tisch.",,,0,0
siyezli-kes-durumu-kastamonu-usulu,Kastamonu Siyezli Keş Dürümü,"Kastamonu siyezli keş dürümü, siyez unlu ince ekmeği keş ve tereyağıyla sararak taşra kahvaltılarında pratik ama karakterli bir sabah lokması kurar.",KAHVALTI,tr,EASY,15,10,25,4,236,Siyez unu 2 su bardağı | Su 1 su bardağı | Keş peyniri 120 gr | Tereyağı 25 gr | Tuz 0.25 çay kaşığı,5,"1. Siyez unu, su ve tuzla yumuşak bir hamur hazırlayın. || 2. Hamurdan ince bezeler açıp tavada iki yüzünü toplam 6 dakika pişirin. || 3. Ekmeğe tereyağı sürüp keş serpin, dürüm yaparak servis edin.",3,"GLUTEN,SUT","30-dakika-alti,vejetaryen",Ekmeği tavadan alır almaz sarmak keşin içte daha kolay yumuşamasını sağlar.,Yanına sıcak çayla ılık servis edin.,Kastamonu Siyez Kes Wrap,This Kastamonu breakfast wraps einkorn flatbread around aged keş cheese and melted butter for a rustic morning bite with deep grain flavor.,,,0,0,Kastamonu Siyez-Keş-Dürüm,Dieses Frühstück aus Kastamonu wickelt Fladen aus Einkorn um gereiften Keş-Käse und geschmolzene Butter zu einem rustikalen Morgenbissen mit kräftigem Kornaroma.,,,0,0
misir-yarmali-balik-corbasi-sinop-usulu,Sinop Mısır Yarmalı Balık Çorbası,"Sinop usulü mısır yarmalı balık çorbası, beyaz eti mısır yarması ve soğanla ağır ağır pişirerek Karadeniz kıyısına hafif ama derinlikli bir kâse taşır.",CORBA,tr,MEDIUM,15,25,40,5,184,Beyaz etli balık fileto 350 gr | Mısır yarması 0.5 su bardağı | Kuru soğan 1 adet | Zeytinyağı 1 yemek kaşığı | Limon 1 adet,5,"1. Soğanı zeytinyağında 3 dakika çevirin. || 2. Mısır yarması ve 1 litre su ekleyip çorbayı 18 dakika pişirin. || 3. Balığı ekleyip 6 dakika daha pişirin, limonla servis edin.",3,DENIZ_URUNLERI,"yuksek-protein,kis-tarifi",Balığı kaynayan çorbaya son bölümde eklemek dağılmadan iri kalmasına yardım eder.,Üzerine limon sıkarak sıcak servis edin.,Sinop Fish Soup with Cracked Corn,"This Sinop coastal soup simmers white fish with cracked corn and onion, building a Black Sea bowl that stays light yet deeply savory.",,,0,0,Sinop Fischsuppe mit Maisgrütze,"Diese Küstensuppe aus Sinop gart weißen Fisch mit Maisgrütze und Zwiebel zu einer Schwarzmeer-Schale, die leicht, aber dennoch tief herzhaft bleibt.",,,0,0
mancar-diblesi-zonguldak-usulu,Zonguldak Mancar Diblesi,"Zonguldak mancar diblesi, pancar yaprağını pirinç ve soğanla tek tencerede pişirerek Karadeniz ev mutfağına yumuşak dokulu, toprak kokulu bir sebze yemeği kurar.",YEMEK,tr,EASY,15,28,43,4,176,Pancar yaprağı 500 gr | Pirinç 0.75 su bardağı | Kuru soğan 1 adet | Zeytinyağı 3 yemek kaşığı | Tuz 1 çay kaşığı,5,1. Soğanı zeytinyağında 4 dakika çevirin. || 2. Doğranmış yaprakları ekleyip 4 dakika soteleyin. || 3. Pirinç ve 1.5 su bardağı sıcak su ekleyip yemeği 20 dakika pişirin.,3,,"vegan,tek-tencere,butce-dostu",Yaprakları çok ince değil şerit doğramak pirinçle pişerken canlı görünmesini sağlar.,Yanına sade yoğurt olmadan ya da tek başına sıcak servis edin.,Zonguldak Mancar Diblesi,"Zonguldak mancar diblesi cooks beet greens with rice and onion in one pot, turning Black Sea pantry staples into a soft, earthy main.",,,0,0,Zonguldak Mancar Diblesi,"Zonguldak Mancar Diblesi gart Rübenblätter mit Reis und Zwiebel in einem Topf und macht daraus ein weiches, erdiges Hauptgericht vom Schwarzen Meer.",,,0,0
cevizli-pazi-sarmasi-artvin-usulu,Artvin Cevizli Pazı Sarması,"Artvin cevizli pazı sarması, pazı yapraklarını bulgur ve cevizle doldurarak yayla mutfağında ekşilikle dengelenen hafif ama karakterli bir tencere yemeğine dönüşür.",YEMEK,tr,MEDIUM,25,25,50,5,206,Pazı yaprağı 14 adet | İnce bulgur 1 su bardağı | Ceviz 0.75 su bardağı | Kuru soğan 1 adet | Limon suyu 2 yemek kaşığı,5,"1. Pazı yapraklarını 1 dakika sıcak suda yumuşatın. || 2. Bulgur, ceviz ve ince doğranmış soğanla iç harcı hazırlayın. || 3. Yaprakları sarıp tencerede limonlu suyla 20 dakika pişirin.",3,"GLUTEN,KUSUYEMIS","vegan,misafir-sofrasi",İç harcı çok sıkı doldurmamak pazıların pişerken daha düzgün sarılı kalmasını sağlar.,Üzerine limon gezdirerek ılık servis edin.,Artvin Walnut Chard Sarma,"Artvin-style chard leaves wrap bulgur and walnuts, then simmer gently into a highland dish balanced with light acidity and nutty depth.",,,0,0,Artvin Pazı Sarması mit Walnuss,Diese Artvin-Pazı-Sarması füllt Mangoldblätter mit Bulgur und Walnüssen und gart sie zu einem Hochlandgericht mit feiner Säure und nussiger Tiefe.,,,0,0
tiritli-tavuk-kapama-samsun-usulu,Samsun Tiritli Tavuk Kapama,"Samsun tiritli tavuk kapama, et suyunu çeken pide tabanı üstüne tavuk yerleştirerek Karadeniz sofralarında yumuşak, sulu ve paylaşmalık bir ana yemek kurar.",YEMEK,tr,MEDIUM,20,30,50,6,298,Tavuk kalça 700 gr | Pide ekmeği 2 adet | Kuru soğan 1 adet | Karabiber 0.5 çay kaşığı | Tuz 1 çay kaşığı,5,1. Tavuğu soğan ve tuzla birlikte 25 dakika haşlayın. || 2. Pideyi parçalayıp bir servis tabağına yayın. || 3. Pideyi suyuyla ıslatıp üstüne didiklenmiş tavuğu koyarak servis edin.,3,GLUTEN,"misafir-sofrasi,yuksek-protein",Pideleri servis öncesi 2-3 kepçeden fazla ıslatmamak tabanın tamamen dağılmasını önler.,Üzerine karabiber serperek sıcak servis edin.,Samsun Chicken Tirit Tray,"This Samsun-style tirit lays tender chicken over broth-soaked flatbread, creating a shareable Black Sea main with soft texture and rich juices.",,,0,0,Samsun Hähnchen-Tirit,Dieses Tirit aus Samsun legt zartes Huhn auf mit Brühe getränktes Fladenbrot und ergibt ein teilbares Hauptgericht vom Schwarzen Meer mit weicher Textur und viel Saft.,,,0,0
findikli-incir-uyutmasi-giresun-usulu,Giresun Fındıklı İncir Uyutması,"Giresun fındıklı incir uyutması, sütü kuru incir ve fındıkla tatlandırarak Karadeniz'de soğuk servis edilen hafif, kaşığa yumuşak bir sütlü tatlıya dönüşür.",TATLI,tr,EASY,15,5,20,6,168,Süt 1 lt | Kuru incir 10 adet | Fındık 0.5 su bardağı | Bal 1 yemek kaşığı,4,1. İncirleri sıcak suda 10 dakika yumuşatın. || 2. İnciri sütle pürüzsüz olana kadar çekin ve balı ekleyin. || 3. Kâselere paylaştırıp üstüne fındık serperek soğutun.,3,"SUT,KUSUYEMIS","vejetaryen,misafir-sofrasi",İnciri çok sıcak değil ılık süte eklemek tatlının daha düzgün tutmasına yardım eder.,Üzerine iri kıyılmış fındık serperek soğuk servis edin.,Giresun Fig Uyutmasi with Hazelnuts,"This Giresun milk dessert sweetens warm milk with dried figs and hazelnuts, setting into a chilled spoon-soft bowl with Black Sea character.",,,0,0,Giresun İncir Uyutması mit Haselnuss,"Diese Milchspeise aus Giresun süßt warme Milch mit getrockneten Feigen und Haselnüssen und wird zu einer gekühlten, löffelweichen Schale mit Schwarzmeer-Charakter.",,,0,0
pekmezli-misir-unu-muhallebisi-trabzon-usulu,Trabzon Pekmezli Mısır Unu Muhallebisi,"Trabzon usulü pekmezli mısır unu muhallebisi, mısır ununu süt ve pekmezle koyulaştırarak Karadeniz mutfağına sade malzemeli, tok ama yumuşak bir kapanış getirir.",TATLI,tr,EASY,8,12,20,5,174,Mısır unu 5 yemek kaşığı | Süt 750 ml | Üzüm pekmezi 4 yemek kaşığı | Ceviz 0.25 su bardağı,4,1. Sütü tencerede ısıtın. || 2. Mısır unu ve pekmezi ekleyip karışımı 10 dakika koyulaşana kadar pişirin. || 3. Muhallebiyi kâselere alıp cevizle servis edin.,3,"GLUTEN,SUT,KUSUYEMIS","vejetaryen,30-dakika-alti",Mısır ununu eklerken sürekli çırpmak muhallebinin topaksız kalmasını sağlar.,Üzerine biraz ceviz serperek ılık servis edin.,Trabzon Molasses Cornmeal Pudding,"Trabzon-style cornmeal pudding thickens milk with cornmeal and molasses, making a modest but filling dessert with soft Black Sea warmth.",,,0,0,Trabzon Maisgrießpudding mit Melasse,"Dieser Pudding aus Trabzon bindet Milch mit Maismehl und Melasse zu einem schlichten, aber sättigenden Dessert mit weicher Schwarzmeer-Wärme.",,,0,0
hardalli-balik-salatasi-amasra-usulu,Amasra Hardallı Balık Salatası,"Amasra hardallı balık salatası, haşlanmış balığı patates ve hardallı sosla buluşturarak kıyı mutfağında serin, canlı ve hafif asiditeli bir tabak kurar.",SALATA,tr,EASY,15,15,30,4,196,Haşlanmış balık 300 gr | Patates 2 adet | Hardal 1 yemek kaşığı | Zeytinyağı 2 yemek kaşığı | Dereotu 0.25 demet,5,1. Patatesleri haşlayıp küp doğrayın. || 2. Balığı iri iri ayırıp hardal ve zeytinyağıyla karıştırın. || 3. Patates ve dereotunu ekleyip salatayı serin servis edin.,3,"DENIZ_URUNLERI,HARDAL","yuksek-protein,yaz-tarifi",Balığı iri parçalara ayırmak karıştırırken tamamen dağılmasını engeller.,Üzerine dereotu serperek serin servis edin.,Amasra Mustard Fish Salad,"This Amasra salad flakes cooked fish with potatoes and a mustard dressing, creating a cool coastal plate that feels bright and gently sharp.",,,0,0,Amasra Fischsalat mit Senf,"Dieser Salat aus Amasra mischt gegarten Fisch mit Kartoffeln und Senfdressing zu einem kühlen Küstenteller mit frischer, leicht scharfer Note.",,,0,0
taflan-serbeti-ordu-usulu,Ordu Taflan Şerbeti,"Ordu taflan şerbeti, karayemişi limon ve az şekerle kaynatıp soğutarak Karadeniz yazlarında ferah, koyu renkli ve hafif buruk bir içecek sunar.",ICECEK,tr,EASY,10,15,25,6,72,Karayemiş 300 gr | Su 1.5 lt | Toz şeker 0.5 su bardağı | Limon suyu 2 yemek kaşığı,4,"1. Karayemişi yıkayıp tencereye alın. || 2. Su ve şekerle birlikte 12 dakika kaynatın. || 3. Limon suyunu ekleyip süzün, tamamen soğutarak servis edin.",3,,"alkolsuz,yaz-tarifi",Karayemişi uzun kaynatmamak buruk tadın aşırı sertleşmesini önler.,Bol buzla soğuk servis edin.,Ordu Taflan Sherbet,"Ordu taflan sherbet simmers cherry laurel fruit with lemon and a little sugar, then chills into a refreshing Black Sea summer drink.",,,0,0,Ordu Taflan Şerbeti,Ordu Taflan Şerbeti kocht Kirschlorbeerfrüchte mit Zitrone und wenig Zucker und wird gekühlt zu einem erfrischenden Sommergetränk vom Schwarzen Meer.,,,0,0
