slug,title,category,type,cuisine,viewCount,ingredients_tr,steps_tr,tipNote_current,servingSuggestion_current
sosisli-arpali-lahana-tava-polonya-usulu,Sosisli Arpalı Lahana Tava,et-yemekleri,YEMEK,pl,0,Lahana 300 gr | Arpa 1 su bardağı | Sosis 250 gr | Su 2.5 su bardağı,1. Sosisi 4 dakika çevirin. || 2. Lahana ve arpayı ekleyin. || 3. Suyla birlikte 12 dakika pişirin.,Lahanayı yüksek ateşte kısa çevirmek tavada tatlı bir karamel ton verir.,Sıcak servis edin.
sosisli-milfoy-cubuklari,Sosisli Milföy Çubukları,atistirmaliklar,ATISTIRMALIK,tr,0,Milföy hamuru 4 adet | Mini sosis 12 adet | Yumurta sarısı 1 adet | Susam 1 yemek kaşığı,1. Milföyleri şeritler halinde kesin ve sosislere sarın. || 2. Üzerine yumurta sarısı sürüp susam serpin. || 3. 200°C fırında 18 dakika pişirin.,Milföyü fazla inceltmeyin; sosis çevresinde kabaran katlar lezzeti taşır.,Yanına hardal ve domates sos koyarak servis edin.
souvlaki,Souvlaki,et-yemekleri,YEMEK,gr,0,Kuzu kuşbaşı 600 gr | Zeytinyağı 3 yemek kaşığı | Limon suyu 2 yemek kaşığı | Kuru oregano 1 tatlı kaşığı | Tuz 1 çay kaşığı,"1. Eti zeytinyağı, limon suyu, kekik ve tuzla karıştırın. || 2. Eti 20 dakika buzdolabında dinlendirin. || 3. Şişlere dizip ızgarada 12-15 dakika pişirin.",Etleri aynı boyda kesin; şiş üzerinde eşit sürede pişer.,Tzatziki ve domates dilimleriyle servis edin.
soya-sutu-cin-usulu,Soya Sütü Çin Usulü,icecekler,ICECEK,cn,0,Soya fasulyesi 1 su bardağı | Su 1.5 litre | Şeker 2 yemek kaşığı,1. Islatılmış soya fasulyesini suyla birlikte blenderda çekin. || 2. Karışımı tülbentten süzüp çıkan sıvıyı 15 dakika kaynatın. || 3. İsteğe göre şeker ekleyip servis edin.,Soya fasulyesini en az 8 saat ıslatırsanız içecek daha pürüzsüz süzülür.,"İster sıcak, ister tamamen soğutup susamlı çörekle servis edin."
spaghetti-bolognese,Spaghetti Bolognese,makarna-pilav,YEMEK,it,0,Spaghetti 400 gr | Dana kıyma 350 gr | Soğan 1 adet | Havuç 1 adet | Kereviz sapı 1 dal | Domates püresi 2 su bardağı | Zeytinyağı 3 yemek kaşığı | Parmesan peyniri 40 gr | Tuz 1.5 tatlı kaşığı | Karabiber 0.5 çay kaşığı,"1. Soğan, havuç ve kereviz sapını küçük doğrayın. || 2. Sebzeleri zeytinyağında 6 dakika kavurun. || 3. Kıymayı ekleyip rengi dönene kadar 8 dakika pişirin. || 4. Domates püresi, tuz ve karabiberi ekleyip 30 dakika kısık ateşte pişirin. || 5. Spaghettiyi tuzlu suda 9-10 dakika haşlayın. || 6. Makarnayı sosla karıştırıp parmesanla servis edin.",Sosu kısık ateşte en az 30 dakika pişirin; domatesin asidi yumuşar ve kıyma sosla bütünleşir.,Parmesan ve fesleğenle servis edin.
spaghetti-carbonara,Spaghetti Carbonara,makarna-pilav,YEMEK,it,0,Spaghetti 400 gr | Yumurta sarısı 4 adet | Pecorino peyniri 80 gr | Dana pastırması 120 gr | Karabiber 1 çay kaşığı | Tuz 1 yemek kaşığı,"1. Makarnayı tuzlu suda 9-10 dakika haşlayın. || 2. Pastırmayı tavada 4 dakika kızartın. || 3. Yumurta sarısı, peynir ve karabiberi çırpın. || 4. Makarnayı tavaya alın, ocaktan çekip yumurta sosuyla karıştırın.",Yumurta sosunu ocak kapalıyken ekleyin; tavanın kalan ısısı sosu krema kıvamına getirir.,Üzerine taze çekilmiş karabiber serpin.
spanakopita-spiral-yunan-usulu,Spanakopita Spiral,hamur-isleri,KAHVALTI,gr,0,Yufka 4 adet | Ispanak 250 gr | Feta peyniri 150 gr | Zeytinyağı 2 yemek kaşığı,1. Ispanaklı iç harcı hazırlayın. || 2. Yufkaları sarıp spiral yapın. || 3. Böreği 24 dakika pişirin.,İç harcı kuru tutmak spiralin fırında kolay biçim almasını sağlar.,"Tabakta yumurta, peynir, bal-kaymak üçlüsü ve bir bardak sıcak sahlep eşlik ettiğinde tamamlanır."
sticky-ginger-cake-ingiliz-cay-saati-usulu,Sticky Ginger Cake,tatlilar,TATLI,gb,0,Un 2 su bardağı | Melas 0.5 su bardağı | Süt 1 su bardağı | Tereyağı 50 gr | Toz zencefil 1 tatlı kaşığı,1. Kuru ve sıvı malzemeleri birleştirin. || 2. Hamuru kalıba dökün. || 3. Keki 26 dakika pişirin.,Hamuru fazla çırpmamak kekin yapışkan ama hafif dokusunu korur.,Tabak kenarına taze meyve dilimleri ve bir yaprak nane yerleştirip soğuk olarak verin.
sticky-toffee-pudding-ingiliz-usulu,Sticky Toffee Pudding,tatlilar,TATLI,gb,0,Hurma 1 su bardağı | Un 1.5 su bardağı | Yumurta 2 adet | Esmer şeker 1 su bardağı | Krema 1 su bardağı,1. Kek harcını hazırlayın. || 2. Keki 180°C fırında 30 dakika pişirin. || 3. Toffee sosla tamamlayıp servis edin.,Sosu servisten hemen önce dökmek kekin yüzeyini parlak bırakır.,"Altına bir kaşık vişne reçeli, yanına soğuk süt bardağı koyarak çocuklu sofralara hazırlayın."
sticky-toffee-pudding-kup-ingiliz-usulu,Sticky Toffee Pudding Kup,tatlilar,TATLI,gb,0,Hurmalı kek küpü 2 su bardağı | Toffee sos 1 su bardağı | Krema 0.5 su bardağı,1. Kup tabanına kek yerleştirin. || 2. Sos ve kremayı katmanlayın. || 3. Ilık servis edin.,Kek parçalarını küçük tutmak sosun her katmana yayılmasını sağlar.,Soğuk servis etmeden önce küçük dilimlere bölün; tabağın yanına sade bir kaşık krema koyun.
