slug,type,currentStepCount,minTarget,maxTarget,currentTitle,currentStepsJson
coffee-coconut-chia-kase-vietnam-usulu,KAHVALTI,3,5,8,Vietnam Coffee Coconut Chia Kâse,"[{""stepNumber"":1,""instruction"":""Tüm malzemeyi karıştırın."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Karışımı buzdolabına alın."",""timerSeconds"":14400},{""stepNumber"":3,""instruction"":""Kâseyi karıştırıp servis edin."",""timerSeconds"":null}]"
cokelekli-bazlama-sandvic-sivas-usulu,KAHVALTI,3,5,8,Çökelekli Bazlama Sandviç,"[{""stepNumber"":1,""instruction"":""Çökelek, maydanoz, taze nane ve zeytinyağını karıştırın."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Bazlamaları tavada 3 dakika ısıtın."",""timerSeconds"":180},{""stepNumber"":3,""instruction"":""İç harcı bazlamaların arasına paylaştırıp domatesle servis edin."",""timerSeconds"":null}]"
cokelekli-corek-tokat-firin,KAHVALTI,3,5,8,Çökelekli Çörek,"[{""stepNumber"":1,""instruction"":""Hamuru yoğurup 25 dakika mayalandırın."",""timerSeconds"":1500},{""stepNumber"":2,""instruction"":""Çökelek ve zeytinyağını karıştırıp hamurun içine yayın."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Çöreği şekillendirip 185°C fırında 25 dakika pişirin."",""timerSeconds"":1500}]"
cokelekli-pide-tokat-usulu,KAHVALTI,3,5,8,Tokat Çökelekli Pide,"[{""stepNumber"":1,""instruction"":""Hamuru yoğurup 20 dakika dinlendirin."",""timerSeconds"":1200},{""stepNumber"":2,""instruction"":""Çökelek, maydanoz ve zeytinyağını karıştırarak iç harcı hazırlayın."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Hamuru ince açıp içi yerleştirin ve pideyi 220°C fırında 14 dakika pişirin."",""timerSeconds"":840}]"
cong-you-bing,KAHVALTI,3,5,8,Cong You Bing,"[{""stepNumber"":1,""instruction"":""Un ve sıcak suyla yumuşak bir hamur yoğurup 15 dakika dinlendirin."",""timerSeconds"":900},{""stepNumber"":2,""instruction"":""Hamuru açıp susam yağı sürün, taze soğan serpin ve rulo yapın."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Ruloyu yeniden açıp tavada iki yüzünü 6 dakika pişirin."",""timerSeconds"":360}]"
congee,KAHVALTI,3,5,8,Congee,"[{""stepNumber"":1,""instruction"":""Pirinç, tavuk suyu ve zencefili tencereye alın."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Kısık ateşte 60 dakika pişirin."",""timerSeconds"":3600},{""stepNumber"":3,""instruction"":""Soya sosu ve taze soğanla servis edin."",""timerSeconds"":null}]"
corekotlu-gobit-ekmegi-konya-usulu,KAHVALTI,3,5,8,Çörekotlu Gobit Ekmeği,"[{""stepNumber"":1,""instruction"":""Hamuru yoğurup dinlendirin."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Hamura şekil verip çörekotu serpin."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Ekmeği 18 dakika pişirin."",""timerSeconds"":1080}]"
corekotlu-yufka-pizza-aksaray-usulu,KAHVALTI,3,5,8,Çörekotlu Yufka Pizza,"[{""stepNumber"":1,""instruction"":""Yufkayı tepsiye serin."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Malzemeleri üzerine yayın."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""10 dakika pişirin."",""timerSeconds"":600}]"
cornbread-kahvalti-kasesi-amerikan-usulu,KAHVALTI,3,5,8,Cornbread Kahvaltı Kasesi,"[{""stepNumber"":1,""instruction"":""Cornbreadi ısıtın."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Yumurtaları tavada pişirin."",""timerSeconds"":240},{""stepNumber"":3,""instruction"":""Kasede avokadoyla birleştirip servis edin."",""timerSeconds"":null}]"
croque-madame,KAHVALTI,3,5,8,Croque Madame,"[{""stepNumber"":1,""instruction"":""Ekmeklerin arasına jambon ve peynirin yarısını yerleştirip kapatın."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Üstlerine krema ve kalan peyniri sürüp 200°C fırında 10 dakika pişirin."",""timerSeconds"":600},{""stepNumber"":3,""instruction"":""Yumurtaları tavada pişirip tostların üstüne yerleştirin."",""timerSeconds"":null}]"
damper,KAHVALTI,3,5,8,Damper,"[{""stepNumber"":1,""instruction"":""Kuru malzemeleri karıştırıp sütle toparlayın."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Hamura yuvarlak şekil verip üstünü hafifçe çizin."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Damperi 200°C fırında 30 dakika pişirin."",""timerSeconds"":1800}]"
damper-ekmegi-avustralya-usulu,KAHVALTI,3,5,8,Damper Ekmeği,"[{""stepNumber"":1,""instruction"":""Hamuru hazırlayın."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Hamura yuvarlak şekil verin."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Ekmeği 22 dakika pişirin."",""timerSeconds"":1320}]"
delhi-zerdecalli-patates-poha,KAHVALTI,4,5,8,Delhi Zerdeçallı Patates Poha,"[{""stepNumber"":1,""instruction"":""Pohayı süzgeçte ıslatıp 5 dakika yumuşatın."",""timerSeconds"":300},{""stepNumber"":2,""instruction"":""Patatesi küçük küp doğrayıp tavada 8 dakika pişirin."",""timerSeconds"":480},{""stepNumber"":3,""instruction"":""Hardal tohumu, yer fıstığı ve zerdeçalı ekleyin."",""timerSeconds"":null},{""stepNumber"":4,""instruction"":""Pohayı katıp 4 dakika nazikçe karıştırarak ısıtın."",""timerSeconds"":240}]"
dereotlu-kuru-domates-gozleme-nevsehir-usulu,KAHVALTI,3,5,8,Nevşehir Dereotlu Kuru Domates Gözleme,"[{""stepNumber"":1,""instruction"":""Hamuru yoğurup 10 dakika dinlendirin."",""timerSeconds"":600},{""stepNumber"":2,""instruction"":""İç harcı karıştırıp hamura yerleştirin."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Gözlemeleri tavada 8 dakika pişirin."",""timerSeconds"":480}]"
dereotlu-patates-rosti-isvec-usulu,KAHVALTI,3,5,8,Dereotlu Patates Röşti,"[{""stepNumber"":1,""instruction"":""Patatesi rendeleyip suyunu sıkın."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Yumurta ve dereotunu ekleyip harcı karıştırın."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Röştiyi tavada iki yüzü toplam 8 dakika pişirip yoğurtla servis edin."",""timerSeconds"":480}]"
dereotlu-patates-yumurta-tava-isvec-usulu,KAHVALTI,3,5,8,Dereotlu Patates Yumurta Tava,"[{""stepNumber"":1,""instruction"":""Patatesi doğrayın."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Tavada 4 dakika çevirin."",""timerSeconds"":240},{""stepNumber"":3,""instruction"":""Yumurta ile 4 dakika daha pişirin."",""timerSeconds"":240}]"
dereotlu-peynirli-cirpma-yumurta-isvec-usulu,KAHVALTI,3,5,8,Dereotlu Peynirli Çırpma Yumurta,"[{""stepNumber"":1,""instruction"":""Yumurta ve sütü pürüzsüz olana kadar çırpın."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Tereyağında yumurtayı 3 dakika karıştırarak pişirin."",""timerSeconds"":180},{""stepNumber"":3,""instruction"":""Krem peynir ve dereotunu ekleyip 1 dakika daha çevirerek servis edin."",""timerSeconds"":60}]"
dereotlu-somon-acik-sandvic-isvec-usulu,KAHVALTI,3,5,8,Dereotlu Somon Açık Sandviç,"[{""stepNumber"":1,""instruction"":""Krem peyniri dereotuyla karıştırın."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Ekmeğe sürün."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Somonla tamamlayıp servis edin."",""timerSeconds"":null}]"
dereotlu-yumurta-patates-kase-polonya-usulu,KAHVALTI,3,5,8,Dereotlu Yumurta Patates Kase,"[{""stepNumber"":1,""instruction"":""Patatesleri 12 dakika haşlayın."",""timerSeconds"":720},{""stepNumber"":2,""instruction"":""Yumurtaları tavada veya tencerede pişirin."",""timerSeconds"":300},{""stepNumber"":3,""instruction"":""Patates, dereotu ve yumurtayı yoğurtla birleştirip servis edin."",""timerSeconds"":null}]"
domates-recelli-tost-bursa-usulu,KAHVALTI,3,5,8,Bursa Domates Reçelli Tost,"[{""stepNumber"":1,""instruction"":""Ekmeğin içine reçel ve kaşarı yerleştirin."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Dışına ince tereyağı sürün."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Tostu tavada ya da tost makinesinde 6 dakika pişirin."",""timerSeconds"":360}]"
domatesli-cokelek-durumu-bilecik-usulu,KAHVALTI,3,5,8,Bilecik Domatesli Çökelek Dürümü,"[{""stepNumber"":1,""instruction"":""Domatesi küçük doğrayıp maydanozu ince kıyın."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Çökeleği domates, maydanoz ve yağla karıştırın."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Harci lavaşa sarıp tavada 4 dakika ısıtın."",""timerSeconds"":240}]"
domatesli-cokelek-sikma-mersin-usulu,KAHVALTI,3,5,8,Domatesli Çökelek Sıkma,"[{""stepNumber"":1,""instruction"":""İç harcı hazırlayın."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Yufkayı sarın."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Sıkmayı tavada 6 dakika ısıtın."",""timerSeconds"":360}]"
ege-otlu-gozleme,KAHVALTI,3,5,8,Ege Otlu Gözleme,"[{""stepNumber"":1,""instruction"":""Un ve suyla yumuşak hamur yoğurun."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Lor ve otları karıştırıp iç hazırlayın."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Gözlemeleri sacda iki yüzü kızarana kadar pişirin."",""timerSeconds"":1080}]"
egg-coffee-overnight-oats-vietnam-usulu,KAHVALTI,3,5,8,Vietnam Egg Coffee Overnight Oats,"[{""stepNumber"":1,""instruction"":""Yulaf, kahve ve sütü karıştırıp buzdolabına alın."",""timerSeconds"":28800},{""stepNumber"":2,""instruction"":""Yumurta sarısı ve yoğunlaştırılmış sütü köpürene kadar çırpın."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Kremayı yulafın üstüne koyup soğuk servis edin."",""timerSeconds"":null}]"
egg-in-a-hole,KAHVALTI,3,5,8,Egg in a Hole,"[{""stepNumber"":1,""instruction"":""Ekmeklerin ortasını küçük kalıpla çıkarın."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Ekmeği tereyağında çevirip ortasına yumurta kırın."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Yumurtayı istediğiniz kıvamda pişirin."",""timerSeconds"":360}]"
eggs-benedict,KAHVALTI,3,5,8,Eggs Benedict,"[{""stepNumber"":1,""instruction"":""Tereyağı, yumurta sarısı ve limon suyuyla hollandez sos hazırlayın."",""timerSeconds"":480},{""stepNumber"":2,""instruction"":""Yumurtaları sirkeli suda 3 dakika poşeleyin."",""timerSeconds"":180},{""stepNumber"":3,""instruction"":""Kızarmış muffin üzerine yumurta ve sosu yerleştirin."",""timerSeconds"":null}]"
