slug,title_tr,description_tr,type,cuisine,difficulty,prep_minutes,cook_minutes,total_minutes,serving_count,average_calories,ingredients_tr,ingredient_count,steps_tr,step_count,allergens,tags,tipNote_tr,servingSuggestion_tr,en_title_current,en_description_current,en_tipNote_current,en_servingSuggestion_current,en_ingredients_present,en_steps_present,de_title_current,de_description_current,de_tipNote_current,de_servingSuggestion_current,de_ingredients_present,de_steps_present
caglali-kurutlu-bulgur-salatasi-malatya-usulu,Çağlalı Kurutlu Bulgur Salatası,"Malatya usulü çağlalı kurutlu bulgur salatası, ince bulguru çağla ve eritilmiş kurutla buluşturarak ekşimsi, diri ve mezelik bir salata yapar.",SALATA,tr,EASY,12,0,12,4,152,İnce bulgur 1.5 su bardağı | Çağla 8 adet | Kurut 1 adet | Sıcak su 1.5 su bardağı,4,"1. İnce bulgur malzemesini yıkayıp süzün. || 2. Çağla ve Kurut malzemelerini ince dilimler halinde kesin. || 3. Çağla ve Çağla ile sosu küçük bir kasede çırpın. || 4. İnce bulgur, Çağla ve kalan malzemeleri sosla nazikçe harmanlayın. || 5. Çağla eklenmiş bulgur salatasını 10 dakika dinlendirip soğuk servis edin.",5,"GLUTEN,SUT","vejetaryen,yaz-tarifi",Çağlayı ince doğramak bulgur içinde her lokmaya dengeli dağılmasını sağlar.,"Salatayı serin halde, üstüne zeytinyağı gezdirerek meze tabağında sunun.",Bulgur Salad with Green Almond and Kurut,"This Malatya-style salad mixes fine bulgur, green almond, and kurut for a tart lively side.",,,0,0,Bulgursalat mit grüner Mandel und Kurut,"Dieser Salat nach Art aus Malatya verbindet feinen Bulgur, grüne Mandel und Kurut zu einer säuerlichen lebendigen Beilage.",,,0,0
lorlu-ispanakli-tandir-boregi-kars-usulu,Lorlu Ispanaklı Tandır Böreği,"Kars usulü lorlu ıspanaklı tandır böreği, ince yufkayı lor ve ıspanakla buluşturarak çıtır, katmanlı ve güçlü bir börek hazırlar.",YEMEK,tr,MEDIUM,20,24,44,6,274,Yufka 4 adet | Lor peyniri 180 gr | Ispanak 250 gr | Tereyağı 2 yemek kaşığı,4,"1. Ispanağı doğrayıp tavada suyunu bırakıp çekene kadar 5 dakika soteleyin. || 2. Soğuyan ıspanağı lor peyniriyle karıştırıp iç harcı hazırlayın. || 3. Yufkaları tereyağıyla hafif yağlayın, harcı kat kat yayarak rulo sarın. || 4. Böreği fırın kabına sıkı yerleştirip üstünü kalan tereyağıyla yağlayın. || 5. Önceden 190°C ısıtılmış fırında üstü kızarana kadar 28-32 dakika pişirin.",5,"GLUTEN,SUT","misafir-sofrasi,vejetaryen",Ispanağın suyunu sıkmak böreğin içinde buhar birikmesini önler.,"Dilimleyip ılık sunun, yanına çay ve domates dilimleri koyun.",Tandir Borek with Lor and Spinach,"This Kars-style borek layers lor cheese and spinach into a crisp, sturdy village-style pastry.",,,0,0,Tandır-Börek mit Lor und Spinat,Dieses Gebäck nach Art aus Kars schichtet Lor-Käse und Spinat zu einem knusprigen kräftigen Landbörek.,,,0,0
visneli-gelincik-serbeti-elazig-usulu,Vişneli Gelincik Şerbeti,"Elazığ usulü vişneli gelincik şerbeti, vişne suyunu gelincik özü ve buzla buluşturarak parlak, çiçeksi ve yazlık bir içecek kurar.",ICECEK,tr,EASY,8,0,8,4,36,Vişne suyu 1.5 su bardağı | Su 2 su bardağı | Gelincik özü 2 yemek kaşığı | Buz 1 su bardağı,4,"1. Vişneli Gelincik Şerbeti için vişne suyu, şeker ve aromatik tabanı karıştırın. || 2. Vişneli Gelincik Şerbeti içeceğine su ekleyip 10 dakika dinlendirerek tadını dengeleyin. || 3. Vişneli Gelincik Şerbeti içeceğini süzüp buzla birlikte servis edin.",3,,"alkolsuz,30-dakika-alti,yaz-tarifi",Gelincik özünü az kullanmak vişne tadının canlı kalmasını sağlar.,Soğuk servis edin.,Cherry Poppy Sherbet,This Elazig-style sherbet combines cherry juice and poppy blossom essence for a floral cold drink.,,,0,0,Kirsch-Gelincik-Sherbet,Dieses Sherbet nach Art aus Elazig verbindet Kirschsaft und Mohnblütenessenz zu einem blumigen Kaltgetränk.,,,0,0
cevizli-patates-bastisi-igdir-usulu,Cevizli Patates Bastısı,"Iğdır usulü cevizli patates bastısı, haşlanmış patatesi ceviz ve hafif tereyağıyla buluşturarak tok, sade ve paylaşmalık bir aperatif hazırlar.",APERATIF,tr,EASY,10,12,22,4,172,Patates 4 adet | Ceviz 0.5 su bardağı | Tereyağı 1 yemek kaşığı | Tuz 0.5 çay kaşığı,4,"1. Patatesleri kabuklu haşlayın, 20 dakikada yumuşayınca soyup ezin. || 2. Tereyağını sıcak patatese yedirin, tuzla birlikte karıştırın. || 3. Cevizi iri kırıp patatesin içine katın, hafif pütür bırakın. || 4. Karışımı servis tabağına bastırıp 10 dakika dinlendirin.",4,"SUT,KUSUYEMIS","vejetaryen,30-dakika-alti",Patatesi iri ezmek bastıda daha rustik bir doku bırakır.,Yanına yoğurt koyup patates bastısını ılık ana tabakta servis edin.,Pressed Potato Mezze with Walnuts,This Igdir-style appetizer pairs boiled potatoes with walnut and butter for a rustic shared plate.,,,0,0,Kartoffel-Mezze mit Walnüssen,Dieser Aperitif nach Art aus Igdir verbindet gekochte Kartoffeln mit Walnuss und Butter zu einem rustikalen Teller zum Teilen.,,,0,0
tereyagli-bulgurlu-kaz-sote-ardahan-usulu,Tereyağlı Bulgurlu Kaz Sote,"Ardahan usulü tereyağlı bulgurlu kaz sote, pişmiş kaz etini bulgur ve tereyağıyla buluşturarak güçlü, tok ve kışlık bir ana yemek yapar.",YEMEK,tr,MEDIUM,14,18,32,4,346,Pişmiş kaz eti 300 gr | Pilavlık bulgur 1.5 su bardağı | Tereyağı 1.5 yemek kaşığı | Su 2.5 su bardağı,4,"1. Pilavlık bulguru 2,5 su bardağı suyla yumuşayana kadar pişirin. || 2. Pişmiş kaz etini tavada 5 dakika çevirerek dışını canlandırın. || 3. Tereyağını tavaya ekleyip kaz etiyle birlikte eritin. || 4. Pişen bulguru kaz etine katıp birkaç kez çevirerek birleştirin. || 5. Kaz soteyi tereyağlı parlaklığı üzerindeyken sıcak servis edin.",5,"GLUTEN,SUT","yuksek-protein,tek-tencere",Kaz etini ince didiklemek bulgurla daha dengeli karışmasını sağlar.,Sıcak servis edin.,Goose and Bulgur Saute with Butter,This Ardahan-style main tosses cooked goose with bulgur and butter for a robust winter skillet.,,,0,0,Gänsepfanne mit Bulgur und Butter,Dieses Hauptgericht nach Art aus Ardahan schwenkt gegarte Gans mit Bulgur und Butter zu einer kräftigen Winterpfanne.,,,0,0
kayisili-kestaneli-irmik-helvasi-malatya-usulu,Kayısılı Kestaneli İrmik Helvası,"Malatya usulü kayısılı kestaneli irmik helvası, kavrulmuş irmiği kuru kayısı ve kestaneyle buluşturarak yoğun, sıcak ve kışa uygun bir tatlı yapar.",TATLI,tr,EASY,10,14,24,4,244,İrmik 1 su bardağı | Tereyağı 2 yemek kaşığı | Kuru kayısı 6 adet | Haşlanmış kestane 1 su bardağı,4,"1. İrmik, tereyağı ve kuru kayısı için kullanacağınız kapları ve ölçüleri hazırlayın. || 2. İrmiği tereyağında 6 dakika kavurun. || 3. Kayısı ve kestaneyi ekleyin. || 4. Helvayı 6 dakika daha pişirin. || 5. Kayısılı Kestaneli İrmik Helvası porsiyonlarını kestane vurgusuyla tamamlayıp ikram edin.",5,"GLUTEN,SUT,KUSUYEMIS",vejetaryen,Kayısıyı küçük doğramak helvada daha dengeli dağılmasına yardım eder.,"Ilık servis edin, üstüne ceviz serperek tatlı tabağında sunun.",Semolina Halva with Apricot and Chestnut,"This Malatya-style halva combines toasted semolina, apricot, and chestnut into a warm rich dessert.",,,0,0,Grießhalva mit Aprikose und Kastanie,"Diese Halva nach Art aus Malatya verbindet gerösteten Grieß, Aprikose und Kastanie zu einem warmen reichen Dessert.",,,0,0
zahterli-susamli-yumurta-ekmegi-kilis-usulu,Zahterli Susamlı Yumurta Ekmeği,"Kilis usulü zahterli susamlı yumurta ekmeği, yumurtalı karışımı zahter ve susamla buluşturarak çıtır kenarlı, kokulu ve hızlı bir kahvaltı çıkarır.",KAHVALTI,tr,EASY,8,8,16,2,236,Ekmek 4 dilim | Yumurta 2 adet | Zahter 1 tatlı kaşığı | Susam 1 yemek kaşığı,4,1. Ekmek malzemesini dilimleyip hafifçe kızartın. || 2. Ekmek ve Yumurta malzemelerini tavada birlikte çevirin. || 3. Ekmek ve Yumurta karışımını tavada 4-5 dakika pişirip toparlayın. || 4. Ekmek tabanını kısa süre daha ısıtın. || 5. Ekmeklı kahvaltılığı dilimleyip sıcak servis edin.,5,"GLUTEN,YUMURTA,SUSAM","30-dakika-alti,vejetaryen",Ekmeği yumurtaya kısa batırmak dilimlerin fazla yumuşamasını önler.,Sıcak servis edin.,Egg Bread with Zahter and Sesame,This Kilis-style breakfast fries egg-soaked bread with zahter and sesame into a fragrant quick bite.,,,0,0,Eierbrot mit Zahter und Sesam,Dieses Frühstück nach Art aus Kilis brät in Ei getauchtes Brot mit Zahter und Sesam zu einem duftenden schnellen Bissen.,,,0,0
sumakli-nohut-corbasi-mardin-usulu,Sumaklı Nohut Çorbası,"Mardin usulü sumaklı nohut çorbası, nohudu sumak suyu ve soğanla buluşturarak ekşimsi, tok ve baharatlı bir çorba yapar.",CORBA,tr,EASY,10,20,30,4,168,Haşlanmış nohut 2 su bardağı | Sumak suyu 0.5 su bardağı | Soğan 1 adet | Su 4 su bardağı,4,1. Soğanı Sumak suyu öncesi tencerede 2-3 dakika şeffaflaşana kadar çevirin. || 2. Haşlanmış nohut ve Sumak suyu malzemelerini tencereye ekleyin. || 3. Sumak suyu ilave edip çorbayı kaynamaya bırakın. || 4. Haşlanmış nohut iyice yumuşayana kadar 18-22 dakika pişirin. || 5. Çorbayı kaselere paylaştırıp Sumak suyu ile sıcak servis edin.,5,,"tek-tencere,kis-tarifi",Sumak suyunu son bölümde eklemek rengin canlı kalmasına yardımcı olur.,Sıcak servis edin.,Chickpea Soup with Sumac,"This Mardin-style soup simmers chickpeas with sumac and onion into a tangy, spiced winter bowl.",,,0,0,Kichererbsensuppe mit Sumach,Diese Suppe nach Art aus Mardin kocht Kichererbsen mit Sumach und Zwiebel zu einer säuerlichen würzigen Winterschale.,,,0,0
firikli-yesil-mercimekli-kuzu-tava-gaziantep-usulu,Firikli Yeşil Mercimekli Kuzu Tava,"Gaziantep usulü firikli yeşil mercimekli kuzu tava, kuzu etini firik ve mercimekle buluşturarak isli, tok ve kuvvetli bir ana yemek kurar.",YEMEK,tr,MEDIUM,16,22,38,4,338,Kuşbaşı kuzu eti 450 gr | Firik 1 su bardağı | Haşlanmış yeşil mercimek 1 su bardağı | Su 2.5 su bardağı,4,1. Kuşbaşı kuzu eti malzemesini tavada 5-6 dakika kavurun. || 2. Firik malzemesini yıkayıp tencereye ekleyin. || 3. Kuşbaşı kuzu eti üzerine su ilave edip karışımı bir kez çevirin. || 4. Firik yumuşayıp suyunu çekene kadar 14-18 dakika pişirin. || 5. Kuşbaşı kuzu eti pişer pişmez sıcak servis edin.,5,GLUTEN,"misafir-sofrasi,yuksek-protein",Firiği önce kısa kavurmak tavada daha belirgin bir is aroması bırakır.,"Sıcak servis edin, yanında cacık ya da mevsim salatası sunun.",Lamb Skillet with Firik and Green Lentils,"This Gaziantep-style main combines lamb, firik, and green lentils in a smoky, deeply savory pan.",,,0,0,Lammpfanne mit Firik und grünen Linsen,"Dieses Hauptgericht nach Art aus Gaziantep verbindet Lamm, Firik und grüne Linsen in einer rauchigen intensiv herzhaften Pfanne.",,,0,0
pekmezli-cevizli-katmer-kup-sanliurfa-usulu,Pekmezli Cevizli Katmer Kup,"Şanlıurfa usulü pekmezli cevizli katmer kup, ufalanmış katmeri pekmez ve cevizle buluşturarak çıtır, yoğun ve kaşıkla yenilen bir tatlı kurar.",TATLI,tr,EASY,10,0,10,4,256,Katmer 2 adet | Üzüm pekmezi 3 yemek kaşığı | Ceviz 0.5 su bardağı | Kaymak 0.5 su bardağı,4,1. Katmer ve Üzüm pekmezi ile ana karışımı tencerede oluşturun. || 2. Üzüm pekmezi ve Ceviz malzemelerini üst katman için ayrı tutun. || 3. Katmer karışımını kup bardaklara eşit biçimde paylaştırın. || 4. Kaymak ekleyip kupları 20-30 dakika buzdolabında dinlendirin. || 5. Ceviz serpip tatlıyı dolaptan çıkarır çıkarmaz servis edin.,5,"GLUTEN,KUSUYEMIS,SUT",misafir-sofrasi,Katmeri servis öncesi kırmak kup içinde çıtırlığı korur.,"Kupları serin verin, üstüne ceviz serpip kaymak ekleyin.",Katmer Cups with Molasses and Walnuts,This Sanliurfa-style dessert layers crisp katmer with molasses and walnuts into a rich cup sweet.,,,0,0,Katmer-Becher mit Melasse und Walnüssen,Dieses Dessert nach Art aus Sanliurfa schichtet knuspriges Katmer mit Melasse und Walnüssen zu einer reichen Süßigkeit im Becher.,,,0,0
