slug,title_tr,description_tr,type,cuisine,difficulty,prep_minutes,cook_minutes,total_minutes,serving_count,average_calories,ingredients_tr,ingredient_count,steps_tr,step_count,allergens,tags,tipNote_tr,servingSuggestion_tr,en_title_current,en_description_current,en_tipNote_current,en_servingSuggestion_current,en_ingredients_present,en_steps_present,de_title_current,de_description_current,de_tipNote_current,de_servingSuggestion_current,de_ingredients_present,de_steps_present
cortado,Cortado,"Cortado, espressonun keskinliğini az miktar sıcak sütle yumuşatıp kısa ve net bir fincan sunar.",ICECEK,es,MEDIUM,5,4,9,1,110,Espresso 60 ml | Süt 150 ml | Şeker 1 çay kaşığı,3,1. Çift shot espresso hazırlayın. || 2. Sütü mikro köpük kıvamında ısıtın. || 3. Sütü espressonun üstüne yavaşça dökün.,3,SUT,"30-dakika-alti,vejetaryen",Sütü kalın köpürtmezseniz cortadonun kısa ve dengeli dokusu korunur.,Küçük fincanda sade olarak servis edin.,Cortado,"A Spanish coffee bar favorite that softens espresso with just a little steamed milk, keeping the cup short, clean, and coffee-forward.",,,0,0,Cortado,"Ein Favorit aus spanischen Cafes, bei dem man Espresso mit wenig heisser Milch abrundet und die Tasse kurz und kaffeebetont haelt.",,,0,0
kavrulmus-hojicha-latte,Kavrulmuş Hojicha Latte,"Hojicha latte, kavrulmuş yeşil çayın dumanlı notalarını ılık sütle yuvarlayıp sakin bir fincana taşır.",ICECEK,jp,EASY,6,4,10,1,95,Hojicha tozu 2 çay kaşığı | Sıcak su 40 ml | Süt 180 ml | Bal 1 çay kaşığı,4,1. Hojicha tozunu sıcak suyla pürüzsüz çırpın. || 2. Sütü ısıtıp karışıma ekleyin. || 3. İsterseniz bal ekleyip servis edin.,3,SUT,"30-dakika-alti,vejetaryen",Hojicha tozunu önce az sıcak suyla açarsanız topak kalmaz.,Üzerine çok az matcha tozu eleyerek servis edin.,Kavrulmuş Hojicha Latte,"A hojicha latte with roasted tea notes whisked into warm milk, making a mellow Japanese café drink with a smoky finish.",,,0,0,Kavrulmuş Hojicha Latte,"Ein Hojicha-Latte mit gerösteten Teenoten, in warme Milch geschlagen, daraus entsteht ein mildes japanisches Café-Getränk mit rauchigem Finish.",,,0,0
salep-latte,Salep Latte,Salebin tarçınlı dokusu ve espresso birleşince kış kahvesi daha yoğun ve tanıdık bir hale gelir.,ICECEK,tr,EASY,6,6,12,1,160,Süt 220 ml | Salep 1 tatlı kaşığı | Espresso 30 ml | Tarçın 0.25 çay kaşığı,4,1. Salebi sütle birlikte kısık ateşte çırparak ısıtın. || 2. Espressoyu fincana alın. || 3. Salepli sütü üstüne döküp tarçın serpin.,3,SUT,"30-dakika-alti,vejetaryen",Salepli sütü hafif koyulaşınca ocaktan alın; uzun kaynarsa pelteleşir.,Tarçın serpip küçük fincanda servis edin.,Salep Latte,"A winter coffee drink that folds espresso into cinnamon-scented salep milk, landing richer and more familiar than a plain latte.",,,0,0,Salep Latte,"Ein Winterkaffee, der Espresso in zimtduftige Salep-Milch legt und dadurch dichter und vertrauter wirkt als ein normaler Latte.",,,0,0
altin-sut,Altın Süt,"Zerdeçal ve zencefille ısıtılan süt, yatıştırıcı bir akşam içeceğine dönüşür; baharatı yumuşak kalır.",ICECEK,in,EASY,5,7,12,2,120,Süt 400 ml | Zerdeçal 1 çay kaşığı | Toz zencefil 0.5 çay kaşığı | Bal 1 tatlı kaşığı,4,1. Sütü zerdeçal ve zencefille tencereye alın. || 2. Kısık ateşte 6-7 dakika ısıtın. || 3. Ocaktan alıp bal ekleyin.,3,SUT,"30-dakika-alti,vejetaryen",Zerdeçalı kısa pişirin; uzun kaynama topraksı tadı ağırlaştırır.,Üzerine bir tutam karabiber ekleyip sıcak servis edin.,Golden Milk,"A soothing evening drink inspired by South Asian kitchens, warming milk with turmeric, ginger, and honey into a mellow, gently spiced cup.",,,0,0,Goldene Milch,"Ein beruhigendes Abendgetraenk aus der südasiatischen Gewuerzkueche, bei dem man Milch mit Kurkuma, Ingwer und Honig mild und waermend zieht.",,,0,0
portakalli-sicak-cikolata,Portakallı Sıcak Çikolata,Bitter çikolataya portakal kabuğu eklendiğinde fincanda kısa süre kalan ama akılda uzun süren bir aroma çıkar.,ICECEK,fr,EASY,5,8,13,2,240,Süt 400 ml | Bitter çikolata 80 gr | Portakal kabuğu rendesi 1 çay kaşığı | Kakao 1 tatlı kaşığı,4,1. Sütü tencerede ısıtın. || 2. Çikolatayı ekleyip eritin. || 3. Portakal kabuğu ve kakaoyu ekleyip servis edin.,3,SUT,"cocuk-dostu,vejetaryen",Portakal kabuğunun beyaz kısmını almamaya çalışın; acılık hızla öne çıkar.,Üstüne ince portakal kabuğu rendesi ekleyerek servis edin.,Orange Hot Chocolate,"A dark hot chocolate scented with orange zest, warm, creamy, and the kind of cup that lingers after the last sip.",,,0,0,Heiße Schokolade mit Orange,"Eine dunkle heiße Schokolade mit Orangenschale, warm, cremig und mit einem Aroma, das nach dem letzten Schluck bleibt.",,,0,0
elmali-tarcinli-smoothie,Elmalı Tarçınlı Smoothie,"Elma, yoğurt ve tarçınla hazırlanan bu smoothie hafif tatlı yapısıyla kahvaltı arası için iyi çalışır.",ICECEK,tr,EASY,5,0,5,2,150,Elma 2 adet | Yoğurt 200 gr | Süt 150 ml | Tarçın 0.5 çay kaşığı,4,"1. Elmaları doğrayıp blendera alın. || 2. Yoğurt, süt ve tarçını ekleyin. || 3. Karışımı pürüzsüz olana kadar çekin.",3,SUT,"alkolsuz,30-dakika-alti,vejetaryen",Elmayı kabuğuyla kullanırsanız lif artar; çekirdek yatağını temizlemek yeterli olur.,Bardağın üstüne az tarçın serpip soğuk servis edin.,Apple Cinnamon Smoothie,"A simple smoothie of apple, yogurt, milk, and cinnamon, landing creamy, lightly sweet, and easy to pour for a quick breakfast.",,,0,0,Apfel-Zimt-Smoothie,"Ein einfacher Smoothie aus Apfel, Joghurt, Milch und Zimt, den man cremig, leicht suess und schnell zum Fruehstueck serviert.",,,0,0
bogurtlen-kefir-smoothie,Böğürtlen Kefir Smoothie,"Kefirin hafif ekşiliği böğürtlenle birleşince ferah, yoğun ama ağır olmayan bir bardak çıkar.",ICECEK,tr,EASY,5,0,5,2,145,Böğürtlen 200 gr | Kefir 300 ml | Muz 1 adet | Bal 1 tatlı kaşığı,4,1. Böğürtlen ve muzu blendera alın. || 2. Kefiri ekleyip yüksek devirde çekin. || 3. Gerekirse bal ekleyip tekrar karıştırın.,3,SUT,"alkolsuz,30-dakika-alti,vejetaryen",Böğürtlen çok ekşiyse bir iki hurmayla dengeleyin; ekstra şeker gerekmez.,İnce nane yapraklarıyla soğuk servis edin.,Blackberry Kefir Smoothie,"A tangy smoothie that blends blackberries with kefir and banana, cool, creamy, and bright enough to wake up an early morning.",,,0,0,Brombeer-Kefir-Smoothie,"Ein säuerlicher Smoothie, bei dem man Brombeeren mit Kefir und Banane mixt, kühl, cremig und frisch genug für den frühen Morgen.",,,0,0
hurmali-tahin-shake,Hurmalı Tahin Shake,"Hurma ve tahin, sütle birleşince tatlı ihtiyacını bastıran koyu ve tok bir shake ortaya çıkarır.",ICECEK,me,EASY,8,0,8,2,260,Hurma 8 adet | Tahin 2 yemek kaşığı | Süt 300 ml | Buz 1 su bardağı,4,1. Hurmaların çekirdeğini çıkarın. || 2. Tüm malzemeleri blendera alıp çekin. || 3. Bekletmeden bardaklara paylaştırın.,3,"SUT,SUSAM","alkolsuz,30-dakika-alti,vejetaryen",Hurmayı sıcak suda 5 dakika bekletmek blenderın işini kolaylaştırır.,Üstüne susam serpip soğuk servis edin.,Date Tahini Shake,"A rich shake of dates and tahini, blended until nutty, creamy, and lightly sweet, the kind of sesame-forward glass that lingers after each sip.",,,0,0,Dattel-Tahin-Shake,"Ein kräftiger Shake aus Datteln und Tahin, cremig gemixt, nussig im Geschmack und sanft süß, ein sesamiger Becher mit langem Nachhall.",,,0,0
avokadolu-ispanak-smoothie,Avokadolu Ispanak Smoothie,"Avokado, ıspanak ve muz birlikte çekildiğinde kremamsı yapıda ama hafif içimli bir yeşil smoothie olur.",ICECEK,us,EASY,6,0,6,2,210,Avokado 1 adet | Ispanak 2 avuç | Muz 1 adet | Badem sütü 300 ml,4,"1. Avokado, ıspanak ve muzu blendera alın. || 2. Badem sütünü ekleyip yüksek devirde çekin. || 3. İstenirse buz ekleyip tekrar karıştırın.",3,KUSUYEMIS,"alkolsuz,30-dakika-alti,vejetaryen,vegan",Avokadoyu fazla büyük bırakmayın; blendera ilk o girerse daha hızlı çözülür.,Soğuk bardakta birkaç chia tanesiyle servis edin.,Avocado Spinach Smoothie,"A creamy green smoothie that blends avocado, spinach, banana, and almond milk into a mellow, cool glass with just enough body to feel filling.",,,0,0,Avocado-Spinat-Smoothie,"Ein cremiger grüner Smoothie, bei dem man Avocado, Spinat, Banane und Mandelmilch zu einem milden, kühlen Glas mit sättigender Textur mixt.",,,0,0
visneli-yogurt-shake,Vişneli Yoğurt Shake,"Ekşi vişne ve yoğurt, Macar mutfağındaki meyveli sütlü tatları andıran serin bir shake oluşturur.",ICECEK,hu,EASY,5,0,5,2,170,Çekirdeksiz vişne 200 gr | Yoğurt 250 gr | Süt 120 ml | Bal 1 tatlı kaşığı,4,"1. Vişne, yoğurt ve sütü blendera alın. || 2. Karışımı 40 saniye çekin. || 3. Tadını dengeleyip bardaklara doldurun.",3,SUT,"alkolsuz,30-dakika-alti,vejetaryen",Vişnenin çekirdeklerinden tamamen arındığından emin olun; blender için kritik.,Üzerine birkaç bütün vişne koyarak servis edin.,Sour Cherry Yogurt Shake,"A cool yogurt shake of tart cherries, milk, and a little honey, bright enough for summer and soft enough for breakfast.",,,0,0,Sauerkirsch-Joghurt-Shake,"Ein kühler Shake aus Sauerkirschen, Joghurt, Milch und wenig Honig, frisch für den Sommer und mild genug fürs Frühstück.",,,0,0
