slug,title_tr,description_tr,type,cuisine,difficulty,prep_minutes,cook_minutes,total_minutes,serving_count,average_calories,ingredients_tr,ingredient_count,steps_tr,step_count,allergens,tags,tipNote_tr,servingSuggestion_tr,en_title_current,en_description_current,en_tipNote_current,en_servingSuggestion_current,en_ingredients_present,en_steps_present,de_title_current,de_description_current,de_tipNote_current,de_servingSuggestion_current,de_ingredients_present,de_steps_present
bezelyeli-naneli-ezme-ingiltere-usulu,Bezelyeli Naneli Ezme,"Bezelyeli naneli ezme, haşlanmış bezelyeyi nane ve limonla buluşturarak taze, parlak ve kızarmış ekmek yanında hoş duran bir dip hazırlar.",SOS,gb,EASY,8,6,14,4,132,Bezelye 2 su bardağı | Nane 0.25 demet | Limon suyu 1 yemek kaşığı | Zeytinyağı 1 yemek kaşığı,4,1. Bezelyeyi 5 dakika haşlayın. || 2. Ot ve limonla birlikte çekin. || 3. Ezmeyi servis kabına alın.,3,,"vegan,30-dakika-alti",Bezelyeyi çok uzun çekmemek ezmede hafif taneli doku bırakır.,Soğuk servis edin.,Minted Pea Mash,This British-style dip blends peas with mint and lemon into a bright spread that suits hot toast.,,,0,0,Erbsenpüree mit Minze,"Dieser Dip nach britischer Art mixt Erbsen mit Minze und Zitrone zu einem hellen Aufstrich, der gut zu warmem Toast passt.",,,0,0
elmali-crumble-kup-ingiltere-usulu,Elmalı Crumble Kup,"Elmalı crumble kup, tarçınlı elmayı tereyağlı kırıntıyla buluşturarak yumuşak, gevrek üstlü ve fırın sonrası rahat bir tatlıya dönüşür.",TATLI,gb,EASY,14,18,32,4,248,Elma 3 adet | Un 0.75 su bardağı | Tereyağı 50 gr | Şeker 0.5 su bardağı | Tarçın 0.5 çay kaşığı,5,1. Elmaları 6 dakika tavada çevirin. || 2. Kırıntı hamurunu hazırlayın. || 3. Kup katlarını 12 dakika fırınlayın.,3,"GLUTEN,SUT","vejetaryen,misafir-sofrasi",Kırıntıyı iri bırakmak kup içinde belirgin kıtırlık verir.,Ilık servis edin.,Apple Crumble Cups,This British-style dessert layers cinnamon apples with buttery crumbs for a soft filling and crisp top.,,,0,0,Apple-Crumble-Becher,Dieses Dessert nach britischer Art schichtet Zimtäpfel mit butterigen Bröseln für eine weiche Füllung und knusprige Oberfläche.,,,0,0
earl-grey-collins-ingiltere-usulu,Earl Grey Collins,"Earl Grey Collins, demli çayı cin ve limonla buluşturarak ferah, bergamot kokulu ve ince yapılı bir kokteyl hazırlar.",KOKTEYL,gb,EASY,8,0,8,2,152,Demli Earl Grey 0.5 su bardağı | Cin 0.5 su bardağı | Limon suyu 0.25 su bardağı | Soda 0.5 su bardağı | Buz 1 su bardağı,5,"1. Bardağı buzla doldurun. || 2. Çay, cin ve limonu ekleyin. || 3. Sodayla tamamlayıp servis edin.",3,,"alkollu,30-dakika-alti",Çayı önceden soğutmak kokteylin buz üzerinde sulanmasını yavaşlatır.,Soğuk servis edin.,Earl Grey Collins,"This cocktail blends chilled Earl Grey, gin, and lemon into a bright bergamot-scented highball.",,,0,0,Earl-Grey-Collins,"Dieser Cocktail verbindet gekühlten Earl Grey, Gin und Zitrone zu einem hellen Highball mit Bergamotteduft.",,,0,0
elmali-twaroglu-krep-polonya-usulu,Elmalı Twaroglu Krep,"Elmalı twaroglu krep, ince krepleri elma ve taze peynirle doldurarak yumuşak, hafif ekşi ve kahvaltıya uygun bir tabak yapar.",KAHVALTI,pl,EASY,16,14,30,4,246,Un 1 su bardağı | Yumurta 2 adet | Süt 1 su bardağı | Elma 2 adet | Twaróg 150 gr,5,1. Krep hamurunu hazırlayın. || 2. Elma ve peyniri iç harçta karıştırın. || 3. Krepleri pişirip harçla sarın.,3,"GLUTEN,SUT,YUMURTA","vejetaryen,misafir-sofrasi",Elmayı fazla sulu bırakmamak kreplerin yırtılmasını önler.,Ilık servis edin.,Apple Crêpes with Twaróg,This Polish-style breakfast fills thin crêpes with apple and fresh cheese for a soft tart morning plate.,,,0,0,Crêpes mit Apfel und Twaróg,Dieses Frühstück nach polnischer Art füllt dünne Crêpes mit Apfel und Frischkäse zu einem weichen leicht säuerlichen Morgenteller.,,,0,0
mantarli-karabugday-kasha-polonya-usulu,Mantarlı Karabuğday Kasha,"Mantarlı karabuğday kasha, karabuğdayı mantar ve soğanla buluşturarak topraksı, tane tane ve sade bir Orta Avrupa tabağı kurar.",YEMEK,pl,EASY,12,18,30,4,214,Karabuğday 1.5 su bardağı | Mantar 250 gr | Soğan 1 adet | Su 3 su bardağı | Ayçiçek yağı 1 yemek kaşığı,5,1. Soğan ve mantarı 6 dakika soteleyin. || 2. Karabuğday ve suyu ekleyin. || 3. Tencereyi 14 dakika pişirin.,3,,"vegan,tek-tencere",Karabuğdayı önce kuru tavada çevirmek daha belirgin bir fındıksı koku verir.,Ilık servis edin.,Buckwheat Kasha with Mushrooms,This Polish-style dish cooks buckwheat with mushrooms and onion for an earthy grain-forward plate.,,,0,0,Buchweizen-Kascha mit Pilzen,Dieses Gericht nach polnischer Art kocht Buchweizen mit Pilzen und Zwiebel zu einem erdigen körnerbetonten Teller.,,,0,0
dereotlu-patates-salatasi-polonya-usulu,Dereotlu Patates Salatası,"Dereotlu patates salatası, haşlanmış patatesi salatalık turşusu ve dereotuyla buluşturarak ekşi, yumuşak ve pikniklik bir yan tabak çıkarır.",SALATA,pl,EASY,14,12,26,4,166,Patates 4 adet | Salatalık turşusu 3 adet | Dereotu 0.25 demet | Hardal 0.5 çay kaşığı | Zeytinyağı 1 yemek kaşığı,5,1. Patatesi 12 dakika haşlayın. || 2. Turşu ve dereotunu doğrayın. || 3. Salatayı sosla karıştırıp dinlendirin.,3,HARDAL,vejetaryen,Patatesi ılıkken soslamak aromanın içine daha iyi işlemesini sağlar.,Soğuk servis edin.,Potato Salad with Dill,This Polish-style salad tosses warm potatoes with pickles and dill for a soft tangy picnic side.,,,0,0,Kartoffelsalat mit Dill,Dieser Salat nach polnischer Art mischt warme Kartoffeln mit Gewürzgurke und Dill zu einer weichen säuerlichen Picknickbeilage.,,,0,0
kirmizi-pancarli-kefir-kasesi-polonya-usulu,Kırmızı Pancarlı Kefir Kasesi,"Kırmızı pancarlı kefir kasesi, haşlanmış pancarı kefir ve dereotuyla buluşturarak serin, canlı renkli ve hafif asidik bir öğle tabağı yapar.",SALATA,pl,EASY,12,12,24,4,148,Pancar 3 adet | Kefir 2 su bardağı | Dereotu 0.25 demet | Salatalık 1 adet,4,1. Pancarı 12 dakika haşlayın. || 2. Küçük küpler halinde doğrayın. || 3. Kefir ve dereotuyla karıştırın.,3,SUT,vejetaryen,Pancarı tamamen soğutmak kefirin rengini temiz ve parlak tutar.,Soğuk servis edin.,Beet Kefir Bowl,This Polish-style bowl combines beets with kefir and dill for a cool lunch with bright color and light acidity.,,,0,0,Rote-Bete-Kefir-Schale,Diese Schale nach polnischer Art verbindet Rote Bete mit Kefir und Dill zu einem kühlen Mittagessen mit leuchtender Farbe und leichter Säure.,,,0,0
karanfilli-erik-kompostosu-polonya-usulu,Karanfilli Erik Kompostosu,"Karanfilli erik kompostosu, eriği karanfil ve az şekerle kaynatarak tatlı-ekşi, koyu renkli ve serin içimli bir meyve suyu hazırlar.",ICECEK,pl,EASY,8,12,20,5,58,Erik 500 gr | Su 5 su bardağı | Şeker 0.25 su bardağı | Karanfil 3 adet,4,1. Malzemeleri tencereye alın. || 2. Kompostoyu 10 dakika kaynatın. || 3. Soğutup servis edin.,3,,"alkolsuz,30-dakika-alti,yaz-tarifi",Erikleri çok fazla karıştırmamak kompostoda meyve formunu korur.,Soğuk servis edin.,Clove Plum Compote,This Polish-style compote simmers plums with clove into a dark sweet-tart drink for cold serving.,,,0,0,Pflaumenkompott mit Nelke,Dieses Kompott nach polnischer Art kocht Pflaumen mit Nelke zu einem dunklen süß-säuerlichen Getränk zum kalten Servieren.,,,0,0
paprikali-lorlu-yumurta-tava-macaristan-usulu,Paprikalı Lorlu Yumurta Tava,"Paprikalı lorlu yumurta tava, tatlı kırmızı biberi lor ve yumurtayla buluşturarak kremalı, hafif tütsülü ve kahvaltı dostu bir tabak çıkarır.",KAHVALTI,hu,EASY,8,10,18,2,242,Yumurta 3 adet | Lor peyniri 120 gr | Tereyağı 15 gr | Tatlı kırmızı biber 1 tatlı kaşığı | Domates 1 adet,5,1. Tereyağında biberi 1 dakika açın. || 2. Domatesi ekleyip kısa süre pişirin. || 3. Yumurta ve loru katıp 4 dakika pişirin.,3,"SUT,YUMURTA","30-dakika-alti,vejetaryen",Paprikayı yağda kısa açmak rengini ve tatlı aromasını canlı tutar.,Sıcak servis edin.,Paprika Eggs with Fresh Cheese,This Hungarian-style breakfast folds sweet paprika into eggs and fresh cheese for a creamy smoky skillet.,,,0,0,Paprika-Eier mit Frischkäse,Dieses Frühstück nach ungarischer Art hebt süßes Paprikapulver in Eier und Frischkäse zu einer cremigen rauchigen Pfanne.,,,0,0
sebzeli-tarhonya-pilavi-macaristan-usulu,Sebzeli Tarhonya Pilavı,"Sebzeli tarhonya pilavı, minik hamur tanelerini biber ve domatesle buluşturarak yumuşak, taneli ve kır lokantası havası taşıyan bir tabak yapar.",YEMEK,hu,EASY,12,18,30,4,228,Tarhonya 1.5 su bardağı | Biber 2 adet | Domates 2 adet | Zeytinyağı 1 yemek kaşığı | Su 2.5 su bardağı,5,1. Sebzeleri 5 dakika soteleyin. || 2. Tarhonyayı ekleyip çevirin. || 3. Suyunu verip 12 dakika pişirin.,3,GLUTEN,"vejetaryen,tek-tencere",Tarhonyayı önce kısa kavurmak tencerede diri bir doku bırakır.,Ilık servis edin.,Vegetable Tarhonya Pilaf,This Hungarian-style pot cooks tiny pasta pearls with peppers and tomato into a grainy village-style side.,,,0,0,Tarhonya-Pilaw mit Gemüse,Dieser Topf nach ungarischer Art gart kleine Nudelkörner mit Paprika und Tomate zu einer körnigen Beilage im Landgasthofstil.,,,0,0
