slug,type,currentStepCount,minTarget,maxTarget,currentTitle,currentStepsJson
deniz-mahsullu-paella,YEMEK,4,5,10,Deniz Mahsullü Paella,"[{""stepNumber"":1,""instruction"":""Biberi tavada 5 dakika soteleyin."",""timerSeconds"":300},{""stepNumber"":2,""instruction"":""Pirinç, safran ve balık suyunu ekleyin."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Deniz ürünlerini üzerine yerleştirip 25 dakika pişirin."",""timerSeconds"":1500},{""stepNumber"":4,""instruction"":""Ocağı kapatıp paellayı 8 dakika dinlendirin."",""timerSeconds"":480}]"
denizli-tandir-kebabi,YEMEK,3,5,10,Denizli Tandır Kebabı,"[{""stepNumber"":1,""instruction"":""Kuzu kolu tuz ve karabiberle ovun."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Kapalı fırın kabında 160°C fırında 3 saat pişirin."",""timerSeconds"":10800},{""stepNumber"":3,""instruction"":""Eti didikleyip pide üzerinde servis edin."",""timerSeconds"":null}]"
dereotlu-kofte-patates-tava-isvec-usulu,YEMEK,3,5,10,Dereotlu Köfte Patates Tava,"[{""stepNumber"":1,""instruction"":""Köfte harcını yoğurup küçük toplar yapın."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Patatesleri tavada 8 dakika kızartın."",""timerSeconds"":480},{""stepNumber"":3,""instruction"":""Köfteleri ekleyip dereotuyla birlikte 10 dakika pişirin."",""timerSeconds"":600}]"
dereotlu-kofte-patates-tepsisi-isvec-usulu,YEMEK,3,5,10,Dereotlu Köfte Patates Tepsisi,"[{""stepNumber"":1,""instruction"":""Kıymayı rendelenmiş soğanla yoğurup küçük köfteler hazırlayın."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Patates dilimlerini tepsiye yayıp köfteleri üzerine yerleştirin."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Kremayı ekleyip tepsiyi 200 derecede 22 dakika pişirin."",""timerSeconds"":1320}]"
dereotlu-kofte-tava-isvec-usulu,YEMEK,3,5,10,Dereotlu Köfte Tava,"[{""stepNumber"":1,""instruction"":""Köfte harcını yoğurun."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Köfteleri 8 dakika pişirin."",""timerSeconds"":480},{""stepNumber"":3,""instruction"":""Kremalı sosla 6 dakika daha çevirin."",""timerSeconds"":360}]"
dereotlu-mantarli-pirojki-polonya-usulu,YEMEK,3,5,10,Dereotlu Mantarlı Pirojki,"[{""stepNumber"":1,""instruction"":""Hamuru yoğurup 20 dakika dinlendirin."",""timerSeconds"":1200},{""stepNumber"":2,""instruction"":""Mantarı tereyağında 7 dakika çevirip dereotunu ekleyin."",""timerSeconds"":420},{""stepNumber"":3,""instruction"":""Pirojkileri kapatıp 190 derecede 16 dakika pişirin."",""timerSeconds"":960}]"
dereotlu-patates-pierogi-polonya-usulu,YEMEK,3,5,10,Dereotlu Patates Pierogi,"[{""stepNumber"":1,""instruction"":""Hamuru yoğurun."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""İçle doldurup kapatın."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Pierogileri 6 dakika haşlayın."",""timerSeconds"":360}]"
dereotlu-somon-patates-tava-isvec-usulu,YEMEK,3,5,10,Dereotlu Somon Patates Tava,"[{""stepNumber"":1,""instruction"":""Patatesi 10 dakika haşlayın."",""timerSeconds"":600},{""stepNumber"":2,""instruction"":""Somonu tavada 6 dakika pişirin."",""timerSeconds"":360},{""stepNumber"":3,""instruction"":""Patates ve dereotuyla birlikte çevirin."",""timerSeconds"":null}]"
dible-ordu-usulu,YEMEK,3,5,10,Ordu Diblesi,"[{""stepNumber"":1,""instruction"":""Soğanı zeytinyağında 4 dakika çevirin."",""timerSeconds"":240},{""stepNumber"":2,""instruction"":""Fasulye ve pirinci ekleyip 2 dakika daha karıştırın."",""timerSeconds"":120},{""stepNumber"":3,""instruction"":""Tencereye 2 su bardağı sıcak su ve tuz ekleyip yemeği 24 dakika pişirin."",""timerSeconds"":1440}]"
dillstuvad-potatis-isvec-usulu,YEMEK,3,5,10,Dillstuvad Potatis,"[{""stepNumber"":1,""instruction"":""Patatesleri haşlayıp iri dilimleyin."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Kremayı ısıtın."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Patates ve dereotunu katıp servis edin."",""timerSeconds"":null}]"
