slug,title_tr,description_tr,type,cuisine,difficulty,prep_minutes,cook_minutes,total_minutes,serving_count,average_calories,ingredients_tr,ingredient_count,steps_tr,step_count,allergens,tags,tipNote_tr,servingSuggestion_tr,en_title_current,en_description_current,en_tipNote_current,en_servingSuggestion_current,en_ingredients_present,en_steps_present,de_title_current,de_description_current,de_tipNote_current,de_servingSuggestion_current,de_ingredients_present,de_steps_present
tursulu-kavrulmus-lahana-rize-usulu,Rize Turşulu Kavrulmuş Lahana,"Rize usulü turşulu kavrulmuş lahana, beyaz lahanayı fasulye turşusu ve soğanla tavada çevirerek Karadeniz sofralarına ekşi, diri ve güçlü bir sıcak tabak taşır.",KAHVALTI,tr,EASY,12,14,26,4,118,Beyaz lahana 500 gr | Fasulye turşusu 200 gr | Kuru soğan 1 adet | Zeytinyağı 2 yemek kaşığı,4,1. Lahanayı ince doğrayın ve soğanı piyazlık kesin. || 2. Soğanı yağda 4 dakika çevirip lahanayı ekleyin. || 3. Turşuyu katıp tavayı 8 dakika daha pişirerek servis edin.,3,,"butce-dostu,kis-tarifi",Turşuyu son aşamada eklemek diri dokusunu koruyup tavayı sulandırmasını azaltır.,Mısır ekmeğiyle sıcak servis edin.,Rize Braised Cabbage with Pickles,"This Rize skillet sautés cabbage with pickled beans and onion, giving the Black Sea table a tart, lively, deeply savory warm plate.",,,0,0,Rize Geschmorter Kohl mit Pickles,"Diese Pfanne aus Rize schwenkt Kohl mit eingelegten Bohnen und Zwiebel und bringt so einen säuerlichen, lebendigen und herzhaften warmen Teller auf den Schwarzmeer-Tisch.",,,0,0
firin-misir-yarmasi-muhallebisi-trabzon-usulu,Trabzon Fırın Mısır Yarması Muhallebisi,"Trabzon fırın mısır yarması muhallebisi, süt ve mısır yarmasını fırında ağır ağır pişirerek Karadeniz tatlılarına tok, kaşığa dolgun ve hafif isli bir son verir.",TATLI,tr,EASY,10,35,45,6,182,Mısır yarması 1 su bardağı | Süt 1 lt | Toz şeker 0.5 su bardağı | Tereyağı 15 gr,4,1. Mısır yarmasını süt içinde 10 dakika bekletin. || 2. Şeker ve tereyağını ekleyip karışımı fırın kabına alın. || 3. Muhallebiyi 180°C fırında 35 dakika pişirin.,3,SUT,"vejetaryen,misafir-sofrasi",Yarmayı önceden ılık sütte bekletmek fırında daha pürüzsüz bir doku sağlar.,Ilık ya da soğuk servis edin.,Trabzon Baked Cracked Corn Pudding,"This Trabzon dessert slowly bakes milk with cracked corn, ending the meal with a dense spoon pudding that feels rustic and comforting.",,,0,0,Trabzon Ofenpudding aus Maisgrütze,"Dieses Dessert aus Trabzon bäckt Milch mit Maisgrütze langsam zu einer dichten Löffelsüßspeise, die rustikal und tröstlich wirkt.",,,0,0
findikli-pancar-salatasi-ordu-usulu,Ordu Fındıklı Pancar Salatası,"Ordu fındıklı pancar salatası, haşlanmış pancarı fındık ve sirkeyle buluşturarak Karadeniz kıyısına toprak kokulu, keskin ve serin bir ara tabak getirir.",SALATA,tr,EASY,12,18,30,4,126,Pancar 3 adet | Fındık 0.5 su bardağı | Elma sirkesi 1 yemek kaşığı | Zeytinyağı 1 yemek kaşığı,4,1. Pancarı 18 dakika haşlayıp soğutun. || 2. Pancarı küp doğrayıp fındıkla karıştırın. || 3. Sirke ve yağ ekleyip salatayı soğuk servis edin.,3,KUSUYEMIS,"vegan,yaz-tarifi",Pancarı tamamen soğuttuktan sonra doğramak salatanın daha temiz ve parlak kalmasını sağlar.,Soğuk servis edin.,Ordu Beet Salad with Hazelnuts,"This Ordu salad pairs cooked beets with hazelnuts and vinegar, making a cool Black Sea side that feels earthy, sharp, and fresh.",,,0,0,Ordu Rote-Bete-Salat mit Haselnüssen,"Dieser Salat aus Ordu verbindet gegarte Rote Bete mit Haselnüssen und Essig zu einer kühlen Schwarzmeer-Beilage, die erdig, frisch und pikant wirkt.",,,0,0
hamsili-patates-tavasi-sinop-usulu,Sinop Hamsili Patates Tavası,"Sinop hamsili patates tavası, ince patates ve hamsiyi yumurtayla bağlayarak Karadeniz mutfağına dışı kızarmış, içi sulu bir tava ana yemeği kazandırır.",YEMEK,tr,MEDIUM,15,18,33,4,264,Hamsi fileto 300 gr | Patates 3 adet | Yumurta 2 adet | Zeytinyağı 2 yemek kaşığı,4,1. Patatesleri ince dilimleyip 6 dakika tavada yumuşatın. || 2. Hamsiyi ve çırpılmış yumurtayı patateslerin üstüne yayın. || 3. Tavayı kısık ateşte 8 dakika pişirip çevirerek servis edin.,3,"DENIZ_URUNLERI,YUMURTA","yuksek-protein,misafir-sofrasi",Patatesi önceden yarı pişirmek hamsiyle aynı sürede düzgün sonuç verir.,Yanına roka ile sıcak servis edin.,Sinop Anchovy and Potato Skillet,"This Sinop pan binds anchovies and potatoes with egg, creating a Black Sea main that turns golden outside while staying juicy in the middle.",,,0,0,Sinop Hamsi-Kartoffel-Pfanne,"Diese Pfanne aus Sinop bindet Sardellen und Kartoffeln mit Ei zu einem Schwarzmeer-Hauptgericht, das außen goldbraun und innen saftig bleibt.",,,0,0
kiremitte-mantar-kavurma-zonguldak-usulu,Zonguldak Kiremitte Mantar Kavurma,"Zonguldak kiremitte mantar kavurma, mantarı sarımsak ve biberle yüksek ateşte pişirerek kıyı sofralarına sulu, kokulu ve hızlı bir sebze tabağı taşır.",YEMEK,tr,EASY,10,14,24,4,132,Mantar 500 gr | Yeşil biber 2 adet | Sarımsak 3 diş | Zeytinyağı 2 yemek kaşığı,4,1. Mantarı iri doğrayın. || 2. Biber ve sarımsağı yağda 2 dakika çevirin. || 3. Mantarı ekleyip 10 dakika yüksek ateşte pişirin.,3,,"vegan,30-dakika-alti",Mantarı tavaya üst üste yığmamak suyunu salmadan renk almasını sağlar.,Kızarmış ekmekle sıcak servis edin.,Zonguldak Clay Pan Mushroom Saute,"This Zonguldak dish cooks mushrooms hard with peppers and garlic, creating a quick vegetable plate that stays juicy and aromatic.",,,0,0,Zonguldak Pilz-Kavurma im Tonteller,"Dieses Gericht aus Zonguldak gart Pilze kräftig mit Paprika und Knoblauch und ergibt einen schnellen Gemüseteller, der saftig und aromatisch bleibt.",,,0,0
karalahanali-pirincli-tava-giresun-usulu,Giresun Karalahanalı Pirinçli Tava,"Giresun karalahanalı pirinçli tava, karalahanayı pirinç ve soğanla bağlayarak Karadeniz ev mutfağına sade, tok ve hafif topraksı bir ana tabak getirir.",YEMEK,tr,EASY,15,20,35,4,176,Karalahana 400 gr | Pirinç 0.75 su bardağı | Kuru soğan 1 adet | Zeytinyağı 2 yemek kaşığı,4,1. Lahanayı ince doğrayın. || 2. Soğanı yağda 4 dakika çevirip lahanayı ekleyin. || 3. Pirinci ve 1.5 su bardağı sıcak suyu katıp 15 dakika pişirin.,3,,"vegan,tek-tencere,butce-dostu",Lahanayı fazla ezmeden çevirmek tavada canlı yeşil kalmasına yardım eder.,Sıcak servis edin.,Giresun Collard and Rice Skillet,"This Giresun pan ties Black Sea collards to rice and onion, making a modest but filling main with earthy depth and gentle sweetness.",,,0,0,Giresun Kohl-Ris-Pfanne,"Diese Pfanne aus Giresun verbindet Schwarzmeer-Kohl mit Reis und Zwiebel zu einem schlichten, aber sättigenden Hauptgericht mit erdiger Tiefe.",,,0,0
kaygana-durumu-artvin-usulu,Artvin Kaygana Dürümü,"Artvin kaygana dürümü, ince yumurtalı hamuru peynir ve yeşillikle sararak yayla kahvaltılarına yumuşak, sıcak ve taşınabilir bir lokma kazandırır.",KAHVALTI,tr,EASY,10,10,20,3,248,Un 1 su bardağı | Yumurta 2 adet | Süt 1 su bardağı | Beyaz peynir 120 gr | Maydanoz 0.25 demet,5,"1. Un, yumurta ve sütü pürüzsüz olana kadar çırpın. || 2. Hamuru ince tabaka halinde tavada iki yüzlü pişirin. || 3. Peynir ve maydanoz koyup dürüm yaparak servis edin.",3,"GLUTEN,SUT,YUMURTA","vejetaryen,30-dakika-alti",Hamuru tavaya ince yaymak dürüm yapılırken kırılmamasını kolaylaştırır.,Sıcak servis edin.,Artvin Kaygana Wrap,"This Artvin breakfast rolls a thin egg batter pancake around cheese and herbs, creating a warm, portable bite for the highland table.",,,0,0,Artvin Kaygana-Dürüm,"Dieses Frühstück aus Artvin rollt einen dünnen Eierfladen um Käse und Kräuter und ergibt einen warmen, tragbaren Bissen für den Hochlandtisch.",,,0,0
erikli-pancar-kavurmasi-samsun-usulu,Samsun Erikli Pancar Kavurması,"Samsun erikli pancar kavurması, pancarı ekşi erik ve soğanla tavada çevirerek Karadeniz'de meyvemsi, parlak ve hafif tatlı ekşili bir sebze yemeği kurar.",YEMEK,tr,EASY,14,16,30,4,124,Pancar 3 adet | Kırmızı erik 4 adet | Kuru soğan 1 adet | Zeytinyağı 2 yemek kaşığı,4,1. Pancarı ince yarım ay doğrayın. || 2. Soğanı yağda 3 dakika çevirip pancarı ekleyin. || 3. Erikleri katıp tavayı 8 dakika daha pişirin.,3,,"vegan,yaz-tarifi",Eriği son dakikalarda eklemek tavada eriyip tamamen kaybolmasını önler.,Ilık servis edin.,Samsun Beet Saute with Plums,"This Samsun skillet cooks beets with tart plums and onion, shaping a glossy Black Sea vegetable dish with sweet-sour depth.",,,0,0,Samsun Rote-Bete-Pfanne mit Pflaumen,Diese Pfanne aus Samsun gart Rote Bete mit säuerlichen Pflaumen und Zwiebel und ergibt ein glänzendes Schwarzmeer-Gemüsegericht mit süß-saurer Tiefe.,,,0,0
pestilli-sutlu-yulaf-amasya-usulu,Amasya Pestilli Sütlü Yulaf,"Amasya pestilli sütlü yulaf, süt ve yulafı pestil parçalarıyla koyulaştırarak sabah sofrasına meyvemsi, tok ve rahatlatıcı bir kâse bırakır.",KAHVALTI,tr,EASY,6,8,14,2,214,Yulaf 1 su bardağı | Süt 2 su bardağı | Pestil 80 gr | Tarçın 0.25 çay kaşığı,4,1. Sütü ısıtıp yulafı ekleyin. || 2. Karışımı 7 dakika koyulaşana kadar pişirin. || 3. Pestil ve tarçın ekleyip ılık servis edin.,3,"GLUTEN,SUT","vejetaryen,30-dakika-alti",Pestili ocaktan aldıktan sonra eklemek parçaların tamamen eriyip kaybolmasını önler.,Ilık servis edin.,Amasya Oats with Pestil and Milk,"This Amasya breakfast thickens oats in milk and finishes them with fruit leather, making a comforting bowl that feels filling and gently sweet.",,,0,0,Amasya Haferbrei mit Pestil und Milch,"Dieses Frühstück aus Amasya bindet Hafer in Milch und vollendet ihn mit Fruchtleder zu einer tröstlichen Schale, die sättigend und sanft süß wirkt.",,,0,0
karalahana-patates-corbasi-bartin-usulu,Bartın Karalahana Patates Çorbası,"Bartın karalahana patates çorbası, lahanayı patates ve sarımsakla kaynatıp püre kıvamına getirerek Karadeniz'e koyu, sıcak ve doyurucu bir kış kâsesi kazandırır.",CORBA,tr,EASY,12,22,34,5,132,Karalahana 350 gr | Patates 2 adet | Sarımsak 2 diş | Zeytinyağı 1 yemek kaşığı,4,1. Lahana ve patatesi iri doğrayın. || 2. Malzemeyi 1 litre suyla 18 dakika kaynatın. || 3. Çorbayı hafifçe ezip sıcak servis edin.,3,,"vegan,kis-tarifi,butce-dostu",Patatesi küçük doğramak lahanayla aynı sürede tam yumuşamasını sağlar.,Sıcak servis edin.,Bartin Collard and Potato Soup,"This Bartin soup cooks collards with potato and garlic into a thick winter bowl that feels warming, sturdy, and deeply comforting.",,,0,0,Bartın Kohl-Kartoffel-Suppe,"Diese Suppe aus Bartın kocht Kohl mit Kartoffel und Knoblauch zu einer dicken Winterschale, die wärmend, kräftig und tief tröstlich wirkt.",,,0,0
