slug,type,currentStepCount,minTarget,maxTarget,currentTitle,currentStepsJson
mercimekli-kabak-sote,YEMEK,3,5,10,Mercimekli Kabak Sote,"[{""stepNumber"":1,""instruction"":""Soğanı yağda çevirip kabakları ekleyin."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Kabaklar hafif yumuşayınca mercimeği katın."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""8 dakika birlikte pişirip servis edin."",""timerSeconds"":480}]"
mercimekli-karnabahar,YEMEK,3,5,10,Mercimekli Karnabahar,"[{""stepNumber"":1,""instruction"":""Mercimeği 15 dakika haşlayıp süzün."",""timerSeconds"":900},{""stepNumber"":2,""instruction"":""Soğan ve salçayı zeytinyağında 4 dakika kavurun."",""timerSeconds"":240},{""stepNumber"":3,""instruction"":""Mercimek, karnabahar ve suyu ekleyip 25 dakika pişirin."",""timerSeconds"":1500}]"
mercimekli-katmer-elazig-usulu,YEMEK,3,5,10,Mercimekli Katmer,"[{""stepNumber"":1,""instruction"":""Hamuru yoğurup 15 dakika dinlendirin."",""timerSeconds"":900},{""stepNumber"":2,""instruction"":""Mercimekli içi soğanla 5 dakika çevirin."",""timerSeconds"":300},{""stepNumber"":3,""instruction"":""Katmeri tavada iki yüzü de kızarana kadar 8 dakika pişirin."",""timerSeconds"":480}]"
mercimekli-keci-peynirli-tart-fransiz-usulu,YEMEK,3,5,10,Mercimekli Keçi Peynirli Tart,"[{""stepNumber"":1,""instruction"":""Mercimeği 18 dakika diri kalacak şekilde haşlayıp süzün."",""timerSeconds"":1080},{""stepNumber"":2,""instruction"":""Yumurta, krema ve keçi peynirini mercimekle karıştırın."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Harcı tart tabanına döküp 180 derecede 24 dakika pişirin."",""timerSeconds"":1440}]"
mercimekli-koy-boregi-yozgat-usulu,YEMEK,3,5,10,Yozgat Mercimekli Köy Böreği,"[{""stepNumber"":1,""instruction"":""Hamuru yoğurup 15 dakika dinlendirin."",""timerSeconds"":900},{""stepNumber"":2,""instruction"":""Mercimek ve soğanla iç harcı hazırlayın."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Böreği tepsiye kurup 190°C fırında 30 dakika pişirin."",""timerSeconds"":1800}]"
merguezlu-nohut-tava-fas-usulu,YEMEK,3,5,10,Merguezli Nohut Tava,"[{""stepNumber"":1,""instruction"":""Sosisi tavada 6 dakika mühürleyin."",""timerSeconds"":360},{""stepNumber"":2,""instruction"":""Soğan ve domatesi ekleyin."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Nohutla birlikte 10 dakika pişirin."",""timerSeconds"":600}]"
mesir-baharatli-tavuk-manisa-usulu,YEMEK,3,5,10,Manisa Mesir Baharatlı Tavuk,"[{""stepNumber"":1,""instruction"":""Marine malzemeleriyle tavuğu karıştırın."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Tavuğu tepsiye yerleştirin."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""190°C fırında 26 dakika pişirin."",""timerSeconds"":1560}]"
methi-matar-malai-hint-usulu,YEMEK,3,5,10,Methi Matar Malai,"[{""stepNumber"":1,""instruction"":""Soğanı 5 dakika çevirin."",""timerSeconds"":300},{""stepNumber"":2,""instruction"":""Bezelye ve baharatları ekleyin."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Kremayla birlikte 10 dakika pişirin."",""timerSeconds"":600}]"
mi-quang,YEMEK,3,5,10,Mi Quang,"[{""stepNumber"":1,""instruction"":""Tavuğu zerdeçallı suda 30 dakika pişirin."",""timerSeconds"":1800},{""stepNumber"":2,""instruction"":""Pirinç eriştesini haşlayıp süzün."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Erişteyi az tavuk suyu, et ve yer fıstığıyla servis edin."",""timerSeconds"":null}]"
midyeli-pirinc-tava-canakkale-usulu,YEMEK,3,5,10,Midyeli Pirinç Tava,"[{""stepNumber"":1,""instruction"":""Soğanı tencerede yumuşatın."",""timerSeconds"":240},{""stepNumber"":2,""instruction"":""Pirinç ve suyu ekleyin."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Midyeyle birlikte 12 dakika pişirin."",""timerSeconds"":720}]"
