slug,title_tr,description_tr,type,cuisine,difficulty,prep_minutes,cook_minutes,total_minutes,serving_count,average_calories,ingredients_tr,ingredient_count,steps_tr,step_count,allergens,tags,tipNote_tr,servingSuggestion_tr,en_title_current,en_description_current,en_tipNote_current,en_servingSuggestion_current,en_ingredients_present,en_steps_present,de_title_current,de_description_current,de_tipNote_current,de_servingSuggestion_current,de_ingredients_present,de_steps_present
lalanga-trakya-usulu,Lalanga,"Trakya usulü lalanga, ince akışkan hamurun tavada kısa sürede pişirilip peynir ve bal ile kahvaltıya taşındığı sade bir ev işidir.",KAHVALTI,tr,EASY,10,12,22,4,268,Un 200 gr | Yoğurt 150 gr | Yumurta 2 adet | Tereyağı 20 gr | Tuz 0.5 çay kaşığı,5,"1. Un, yoğurt, yumurta ve tuzu pürüzsüz olana kadar çırpın. || 2. Hamuru 5 dakika dinlendirin. || 3. Tereyağlı tavada ince parçalar halinde toplam 8 dakika pişirin.",3,"GLUTEN,SUT,YUMURTA","30-dakika-alti,vejetaryen",Hamuru 5 dakika dinlendirmek tavada daha düzgün yayılmasını sağlar.,Beyaz peynir ve bal ile ılık servis edin.,Lalanga,"A Thracian breakfast classic, Lalanga turns a thin batter into tender griddle cakes served warm with cheese and honey.",,,0,0,Lalanga,Lalanga ist ein thrakischer Frühstücksklassiker: dünner Teig wird kurz in der Pfanne gebacken und warm mit Käse und Honig serviert.,,,0,0
cizlak-balikesir-usulu,Cızlak,"Balıkesir usulü cızlak, mayalı olmayan hamurun tavada kalın küçük parçalar halinde pişmesiyle kurulan doyurucu bir kahvaltılıktır.",KAHVALTI,tr,EASY,10,10,20,4,244,Un 180 gr | Kefir 200 ml | Yumurta 1 adet | Karbonat 0.5 çay kaşığı | Tereyağı 20 gr,5,"1. Un, kefir, yumurta ve karbonatı akışkan bir karışım olana kadar çırpın. || 2. Karışımdan kaşıkla tavaya parçalar dökün. || 3. Cızlakları iki yüzü renk alıncaya kadar toplam 8 dakika pişirin.",3,"GLUTEN,SUT,YUMURTA","30-dakika-alti,vejetaryen",Tavayı çok kızdırmadan pişirmek iç kısmın hamur kalmasını önler.,Üzerine tereyağı sürerek sıcak servis edin.,Cizlak,"This Balikesir-style skillet breakfast cooks a simple batter into small, thick rounds that stay soft inside and golden outside.",,,0,0,Cizlak,"Diese Frühstücksspezialität aus Balıkesir backt einen schlichten Teig zu kleinen, dicken Fladen, die innen weich und außen goldbraun bleiben.",,,0,0
van-kavut-kahvaltisi,Van Kavut,"Van kahvaltısının kavutu, kavrulmuş unun tereyağı ve cevizle toparlanıp pekmezle servis edildiği sıcak bir sabah tabağıdır.",KAHVALTI,tr,EASY,5,12,17,3,286,Buğday unu 120 gr | Tereyağı 60 gr | Ceviz 0.5 su bardağı | Üzüm pekmezi 3 yemek kaşığı,4,1. Tereyağını tavada eritip unu 6 dakika kokusu çıkana kadar kavurun. || 2. Cevizi ekleyip karışımı 2 dakika daha çevirin. || 3. Kavutu tabaklara alıp pekmezle sıcak servis edin.,3,"GLUTEN,SUT,KUSUYEMIS","30-dakika-alti,vejetaryen,kis-tarifi",Un kokusu gidene kadar kavurmak kavutun düz değil derin bir tat vermesini sağlar.,Üzerine üzüm pekmezi gezdirerek sıcak servis edin.,Van Kavut,"Van Kavut is a warm breakfast bowl from eastern Türkiye, made by roasting flour in butter and finishing it with walnuts and grape molasses.",,,0,0,Van Kavut,"Van Kavut ist eine warme Frühstücksspeise aus dem Osten der Türkei, bei der geröstetes Mehl mit Butter, Walnüssen und Traubenmelasse serviert wird.",,,0,0
surk-ezmesi-hatay-usulu,Sürk Ezmesi,"Hatay usulü sürk ezmesi, baharatlı çökelek topaklarının domates ve zeytinyağıyla açılarak kahvaltıya taşındığı kuvvetli bir mezedir.",KAHVALTI,tr,EASY,10,0,10,4,148,Sürk peyniri 150 gr | Domates 1 adet | Zeytinyağı 2 yemek kaşığı | Kekik 0.5 çay kaşığı,4,"1. Sürk peynirini çatalla ufalayın. || 2. Rendelenmiş domates, zeytinyağı ve kekiği peynire ekleyin. || 3. Karışımı ezme kıvamına getirip servis tabağına alın.",3,SUT,"30-dakika-alti,vejetaryen",Sürkü çatalla ezerken az zeytinyağı eklemek dokuyu daha kolay açar.,Yanına sıcak pide ile serin servis edin.,Surk Spread,"This Hatay breakfast spread loosens spiced curd cheese with tomato and olive oil, creating a bold, savory table starter.",,,0,0,Sürk-Aufstrich,"Dieser Frühstücksaufstrich aus Hatay lockert würzigen Trockenfrischkäse mit Tomate und Olivenöl zu einer kräftigen, herzhaften Beilage.",,,0,0
lorlu-biber-kavurmasi,Lorlu Biber Kavurması,"Yeşil biber ve lorla hazırlanan bu kahvaltılık tava, Ege sofralarında az malzemeyle hızlıca kurulan tuzlu bir başlangıçtır.",KAHVALTI,tr,EASY,8,10,18,3,166,Yeşil biber 5 adet | Lor peyniri 150 gr | Zeytinyağı 1 yemek kaşığı | Karabiber 0.25 çay kaşığı | Tuz 0.25 çay kaşığı,5,"1. Biberleri ince doğrayın. || 2. Biberleri zeytinyağında 6 dakika yumuşayana kadar pişirin. || 3. Lor, tuz ve karabiberi ekleyip 2 dakika karıştırarak servis edin.",3,SUT,"30-dakika-alti,vejetaryen",Biberi önce renk aldırmak loru eklediğinizde karışımın sulu kalmasını önler.,Üzerine karabiber serpip sıcak servis edin.,Pepper and Curd Saute,"Aegean breakfast tables often serve this quick skillet of green peppers and fresh curd, salty, warm, and ready in minutes.",,,0,0,Paprika-Lor-Pfanne,"Auf Ägäis-Frühstückstischen steht oft diese schnelle Pfanne aus grünen Paprika und frischem Lor, salzig, warm und in wenigen Minuten fertig.",,,0,0
zahterli-zeytin-salatasi-hatay-usulu,Zahterli Zeytin Salatası,"Hatay usulü zahterli zeytin salatası, kırılmış yeşil zeytini domates ve zahterle buluşturarak kahvaltıya canlı bir ekşilik taşır.",KAHVALTI,tr,EASY,10,0,10,4,132,Yeşil zeytin 200 gr | Domates 1 adet | Zahter 1 tatlı kaşığı | Nar ekşisi 1 yemek kaşığı | Zeytinyağı 1 yemek kaşığı,5,"1. Zeytinleri irice doğrayın. || 2. Domatesi küp doğrayıp zahter, nar ekşisi ve zeytinyağıyla karıştırın. || 3. Karışımı 5 dakika dinlendirip servis edin.",3,,"30-dakika-alti,vegan,yaz-tarifi",Zeytinin tuzu yüksekse kısa süre suda bekletmek salatanın dengesini açar.,Üzerine nar ekşisi gezdirip serin servis edin.,Thyme Olive Salad,"Hatay-style olive salad combines cracked green olives, tomato, and wild thyme for a bright, tangy breakfast side.",,,0,0,Olivensalat mit Zahter,"Dieser Olivensalat aus Hatay verbindet grüne Oliven, Tomate und Zahter zu einer frischen, säuerlichen Frühstücksbeilage.",,,0,0
yumurtali-ispanak-kavurmasi-karadeniz-usulu,Yumurtalı Ispanak Kavurması,"Karadeniz usulü yumurtalı ıspanak kavurması, soğanla çevrilen ıspanağın yumurtayla bağlandığı hızlı ama tok bir sabah tavasıdır.",KAHVALTI,tr,EASY,10,10,20,3,174,Ispanak 400 gr | Soğan 1 adet | Yumurta 3 adet | Tereyağı 20 gr | Tuz 0.5 çay kaşığı,5,1. Soğanı ince doğrayıp tereyağında 3 dakika çevirin. || 2. Ispanağı ve tuzu ekleyip hacmi düşünceye kadar pişirin. || 3. Yumurtaları kırıp 3 dakika daha pişirerek servis edin.,3,"SUT,YUMURTA","30-dakika-alti,vejetaryen",Ispanağı tavaya parti parti almak suyunu bırakmadan sönmesini sağlar.,Yanına mısır ekmeği koyarak sıcak servis edin.,Spinach and Egg Saute,"A Black Sea breakfast staple, this quick pan saute folds wilted spinach and onion into softly set eggs for a hearty morning plate.",,,0,0,Spinatpfanne mit Ei,Diese schnelle Frühstückspfanne aus dem Schwarzen Meer verbindet geschmorten Spinat und Zwiebel mit weich gestockten Eiern zu einem sättigenden Morgenessen.,,,0,0
patatesli-yumurta-tavasi-erzurum-usulu,Patatesli Yumurta Tavası,"Erzurum usulü patatesli yumurta tavası, küp patateslerin tereyağında kızarıp yumurtayla toparlandığı sade ve doyurucu bir kahvaltıdır.",KAHVALTI,tr,EASY,10,15,25,3,242,Patates 3 adet | Yumurta 3 adet | Tereyağı 25 gr | Pul biber 0.25 çay kaşığı | Tuz 0.5 çay kaşığı,5,1. Patatesleri küçük küp doğrayın. || 2. Patatesleri tereyağında 10 dakika altın rengi olana kadar pişirin. || 3. Yumurtaları kırıp tuz ve pul biberle 3 dakika daha pişirin.,3,"YUMURTA,SUT","30-dakika-alti,vejetaryen,cocuk-dostu",Patatesleri küçük küp kesmek içlerinin aynı sürede yumuşamasını sağlar.,Üzerine pul biber serperek sıcak servis edin.,Potato Egg Skillet,"Erzurum-style potato eggs cook buttery diced potatoes until golden, then finish them with eggs for a simple and filling breakfast pan.",,,0,0,Kartoffelpfanne mit Ei,Diese Frühstückspfanne aus Erzurum brät kleine Kartoffelwürfel in Butter goldgelb und bindet sie zum Schluss mit Ei zu einem sättigenden Gericht.,,,0,0
cevizli-cokelek-ezmesi,Cevizli Çökelek Ezmesi,"Çökelek, ceviz ve yeşillikle hazırlanan bu kırsal kahvaltılık, Ege ve İç Anadolu sofralarında ekmeğe sürülerek yenir.",KAHVALTI,tr,EASY,10,0,10,4,156,Çökelek 200 gr | Ceviz 0.5 su bardağı | Maydanoz 0.25 demet | Zeytinyağı 1 yemek kaşığı | Tuz 0.25 çay kaşığı,5,"1. Çökeleği çatalla ezin. || 2. Ceviz, ince kıyılmış maydanoz, zeytinyağı ve tuzu ekleyin. || 3. Ezme kıvamına gelince servis tabağına alın.",3,"SUT,KUSUYEMIS","30-dakika-alti,vejetaryen",Cevizi son anda eklemek ezmenin dişe gelen dokusunu korur.,Kızarmış ekmek üstünde serin servis edin.,Curd and Walnut Spread,"This rustic breakfast spread mixes crumbly curd cheese with walnuts and herbs, a familiar table staple across inland and Aegean homes.",,,0,0,Çökelek-Walnuss-Aufstrich,Dieser rustikale Frühstücksaufstrich verbindet krümeligen Çökelek mit Walnüssen und Kräutern und gehört in vielen Haushalten der Ägäis und Zentralanatoliens auf den Tisch.,,,0,0
misir-unlu-pankek-rize-usulu,Mısır Unlu Pankek,"Rize usulü mısır unlu pankek, Karadeniz mısırının tadını süt ve yumurtayla yumuşatarak kahvaltıda tavaya taşır.",KAHVALTI,tr,EASY,8,10,18,4,214,Mısır unu 150 gr | Un 50 gr | Süt 220 ml | Yumurta 1 adet | Tereyağı 20 gr,5,"1. Mısır unu, un, süt ve yumurtayı çırpın. || 2. Hamuru 5 dakika dinlendirin. || 3. Pankekleri tereyağlı tavada iki yüzlü toplam 8 dakika pişirin.",3,"GLUTEN,SUT,YUMURTA","30-dakika-alti,vejetaryen",Hamuru çok koyu bırakmamak pankeklerin ortasının sertleşmesini önler.,Üzerine tereyağı sürerek ılık servis edin.,Cornmeal Pancakes,"Rize-style cornmeal pancakes soften the flavor of Black Sea corn with milk and eggs, creating a warm breakfast griddle cake.",,,0,0,Maismehl-Pfannkuchen,Diese Pfannkuchen aus Rize mildern den Geschmack des Schwarzmeer-Maismehls mit Milch und Ei und bringen ihn warm auf den Frühstückstisch.,,,0,0
