slug,title_tr,description_tr,type,cuisine,difficulty,prep_minutes,cook_minutes,total_minutes,serving_count,average_calories,ingredients_tr,ingredient_count,steps_tr,step_count,allergens,tags,tipNote_tr,servingSuggestion_tr,en_title_current,en_description_current,en_tipNote_current,en_servingSuggestion_current,en_ingredients_present,en_steps_present,de_title_current,de_description_current,de_tipNote_current,de_servingSuggestion_current,de_ingredients_present,de_steps_present
katikli-ekmek-kilis-usulu,Kilis Katıklı Ekmek,"Kilis katıklı ekmek, ince hamurun çökelek, biber salçası ve zeytinyağlı içle buluştuğu, Güneydoğu sofralarında kahvaltıdan ikindiye uzanan güçlü bir fırın işidir.",KAHVALTI,tr,MEDIUM,25,12,37,6,244,Un 3 su bardağı — Hamur için | Su 1 su bardağı — Hamur için | Instant maya 1 tatlı kaşığı — Hamur için | Çökelek 200 gr — İç için | Biber salçası 2 yemek kaşığı — İç için | Zeytinyağı 2 yemek kaşığı — İç için | Kekik 1 çay kaşığı — İç için,7,"1. Un, su ve mayayla yumuşak bir hamur yoğurup 20 dakika dinlendirin. || 2. Çökelek, salça, zeytinyağı ve kekiği karıştırarak iç harcı hazırlayın. || 3. Hamuru ince açıp harcı yayın ve 220°C fırında 12 dakika pişirin.",3,"GLUTEN,SUT","vejetaryen,misafir-sofrasi",İç harcı sürmeden önce hamuru çok kalın bırakmamak tabanın gevrek kalmasına yardımcı olur.,Dilimleyip çay ya da ayranla ılık servis edin.,Kilis Katikli Ekmek,"Kilis katikli ekmek spreads curds, pepper paste, and olive oil over thin dough for a southeastern flatbread that works from breakfast to tea.",,,0,0,Kilis Katıklı Ekmek,"Kilis Katıklı Ekmek bestreicht dünnen Teig mit Bruchkäse, Paprikamark und Olivenöl und ergibt ein Fladenbrot aus dem Südosten für Frühstück bis Teezeit.",,,0,0
dible-ordu-usulu,Ordu Diblesi,"Ordu diblesi, taze fasulye ve pirincin aynı tencerede ağır ağır piştiği, Karadeniz'de sebzeyi sade ama doyurucu bir yemeğe çeviren ev işi klasiklerden biridir.",YEMEK,tr,EASY,15,30,45,5,202,Taze fasulye 500 gr | Pirinç 1 su bardağı | Kuru soğan 1 adet | Zeytinyağı 3 yemek kaşığı | Tuz 1 çay kaşığı,5,1. Soğanı zeytinyağında 4 dakika çevirin. || 2. Fasulye ve pirinci ekleyip 2 dakika daha karıştırın. || 3. Tencereye 2 su bardağı sıcak su ve tuz ekleyip yemeği 24 dakika pişirin.,3,,"vegan,butce-dostu","Fasulyeyi çok ince değil, iki parmak boyunda kesmek pirinçle birlikte pişerken formunu korumasını sağlar.",Yanına cacık olmadan tek başına ya da turşuyla sıcak servis edin.,Ordu Diblesi,"Ordu diblesi cooks green beans and rice slowly in one pot, turning simple produce into a comforting Black Sea main.",,,0,0,Ordu Diblesi,Ordu Diblesi gart grüne Bohnen und Reis langsam in einem Topf und macht aus einfachen Zutaten ein tröstliches Hauptgericht vom Schwarzen Meer.,,,0,0
pazili-kaygana-rize-usulu,Rize Pazılı Kaygana,"Rize pazılı kaygana, yumurtalı ince hamura pazı katılarak tavada pişirilen, Karadeniz kahvaltılarında yeşilliği merkeze alan sıcak bir sabah tabağıdır.",KAHVALTI,tr,EASY,12,10,22,4,196,Pazı 1 demet | Yumurta 3 adet | Un 4 yemek kaşığı | Süt 0.5 su bardağı | Tereyağı 20 gr,5,"1. Pazıyı ince kıyıp fazla suyunu sıkın. || 2. Yumurta, un ve sütü çırpıp pazıyı ekleyin. || 3. Karışımı tereyağlı tavada iki yüzünü toplam 8 dakika pişirin.",3,"GLUTEN,SUT,YUMURTA","vejetaryen,30-dakika-alti",Pazıyı kıydıktan sonra temiz bir bezde 2 dakika bastırarak suyunu almak kaygananın ortasını daha kolay toparlar.,Yanına tulum peyniri ve çayla sıcak servis edin.,Rize Pazili Kaygana,"This Black Sea breakfast folds chard into a thin egg batter, then cooks it in the pan for a warm green morning dish.",,,0,0,Rize Pazılı Kaygana,Dieses Frühstück vom Schwarzen Meer mischt Mangold in einen dünnen Eier-Teig und backt ihn in der Pfanne zu einem warmen grünen Morgengericht.,,,0,0
mamzana-tekirdag-usulu,Tekirdağ Mamzanası,"Tekirdağ mamzanası, köz patlıcan ve biberin sirke ile açıldığı, Trakya sofralarında et yanına serin eşlikçi olarak kurulan canlı bir mezedir.",SALATA,tr,EASY,15,20,35,4,86,Patlıcan 2 adet | Kapya biber 2 adet | Sarımsak 2 diş | Sirke 1 yemek kaşığı | Zeytinyağı 2 yemek kaşığı,5,"1. Patlıcan ve biberleri közleyip kabuklarını soyun. || 2. Sebzeleri iri iri doğrayıp sarımsak, sirke ve zeytinyağı ile karıştırın. || 3. Mamzanayı dinlendirip soğuk servis edin.",3,,"vegan,misafir-sofrasi",Patlıcanı çok ezmeden iri bırakmak mamzananın kaşıkta daha diri görünmesini sağlar.,Üzerine zeytinyağı gezdirip soğuk servis edin.,Tekirdag Mamzana,Tekirdag mamzana combines roasted eggplant and peppers with vinegar for a cool Thrace-style meze beside richer dishes.,,,0,0,Tekirdağ Mamzanası,Tekirdağ Mamzanası verbindet geröstete Auberginen und Paprika mit Essig zu einer kühlen Mezze aus Thrakien neben kräftigeren Speisen.,,,0,0
fellah-koftesi-mersin-usulu,Mersin Fellah Köftesi,"Mersin fellah köftesi, ince bulgurdan yoğrulan minik köfteleri sarımsaklı domates sosuyla buluşturan, Akdeniz mutfağının iştah açan ana meze tabaklarından biridir.",APERATIF,tr,MEDIUM,25,15,40,6,214,İnce bulgur 2 su bardağı | Un 2 yemek kaşığı | Domates püresi 1 su bardağı | Sarımsak 3 diş | Zeytinyağı 2 yemek kaşığı | Maydanoz 0.25 demet,6,"1. Bulguru sıcak suyla ıslatıp unla birlikte yoğurarak köfte harcı hazırlayın. || 2. Minik köfteler yapıp kaynar suda 6 dakika haşlayın. || 3. Domates püresi, sarımsak ve zeytinyağıyla sos hazırlayıp köfteleri içinde çevirin.",3,GLUTEN,"vegan,misafir-sofrasi",Köftelere başparmakla küçük çukur açmak sosun daha iyi tutunmasını sağlar.,Üzerine maydanoz serperek ılık servis edin.,Mersin Fellah Koftesi,"Mersin fellah koftesi shapes fine bulgur into small dumplings, then coats them in a garlicky tomato sauce for a bright meze-like dish.",,,0,0,Mersin Fellah Köftesi,Mersin Fellah Köftesi formt feinen Bulgur zu kleinen Klößchen und umhüllt sie mit einer knoblauchigen Tomatensoße zu einem hellen Mezze-Gericht.,,,0,0
borani-erzincan-usulu,Erzincan Boranisi,"Erzincan boranisi, ıspanak ya da pazının sarımsaklı yoğurt ve tereyağlı sosla birleştiği, Doğu Anadolu'da et yemeklerini dengeleyen kuvvetli bir yardımcı tabaktır.",SALATA,tr,EASY,10,12,22,4,132,Ispanak 500 gr | Yoğurt 1.5 su bardağı | Sarımsak 2 diş | Tereyağı 25 gr | Pul biber 0.5 çay kaşığı,5,1. Ispanağı yıkayıp iri doğrayın. || 2. Ispanağı tavada 6 dakika çevirip soğumaya bırakın. || 3. Yoğurt ve sarımsakla karıştırıp üzerine pul biberli tereyağı gezdirin.,3,SUT,"vejetaryen,30-dakika-alti",Yeşilliği fazla öldürmeden 5-6 dakika çevirmek rengin canlı kalmasını sağlar.,Üzerine pul biberli tereyağı gezdirerek ılık servis edin.,Erzincan Borani,Erzincan borani brings cooked greens together with garlicky yogurt and butter for a strong eastern Anatolian side.,,,0,0,Erzincan Boranisi,Erzincan Boranisi verbindet gegartes Blattgemüse mit Knoblauchjoghurt und Butter zu einer kräftigen Beilage aus Ostanatolien.,,,0,0
soganli-yumurta-amasya-usulu,Amasya Soğanlı Yumurta,"Amasya soğanlı yumurta, soğanın yavaşça tatlandırıldığı tavada yumurtayla tamamlanan, taşra kahvaltılarında ekmeğe banılarak yenen sade bir sabah yemeğidir.",KAHVALTI,tr,EASY,8,12,20,2,188,Kuru soğan 2 adet | Yumurta 3 adet | Zeytinyağı 1 yemek kaşığı | Tuz 0.5 çay kaşığı | Karabiber 0.25 çay kaşığı,5,1. Soğanı yarım ay doğrayıp zeytinyağında 7 dakika yumuşatın. || 2. Tuz ve karabiber ekleyip yumurtaları üstüne kırın. || 3. Yumurtaları istediğiniz kıvama gelene kadar pişirip servis edin.,3,YUMURTA,"vejetaryen,30-dakika-alti,butce-dostu",Soğanı orta ateşte en az 7 dakika çevirmek keskin tadı bırakıp tatlılaşmasını sağlar.,Yanına köy ekmeğiyle tavadan sıcak servis edin.,Amasya Onion Eggs,"This simple Amasya breakfast slowly sweetens onion in the pan, then finishes it with eggs for a bread-dipping morning plate.",,,0,0,Amasya Soğanlı Yumurta,Dieses schlichte Frühstück aus Amasya süßt Zwiebeln langsam in der Pfanne und vollendet sie mit Eiern zu einem Morgenteller zum Tunken mit Brot.,,,0,0
kolotlu-misir-ekmegi-trabzon-usulu,Trabzon Kolotlu Mısır Ekmeği,"Trabzon kolotlu mısır ekmeği, mısır unu hamurunun eriyen kolot peyniriyle zenginleştiği, Karadeniz sofralarında hem kahvaltıya hem ana yemeğe eşlik eden güçlü bir ekmektir.",KAHVALTI,tr,EASY,10,30,40,8,228,Mısır unu 2 su bardağı | Un 1 su bardağı | Kolot peyniri 200 gr | Su 1.5 su bardağı | Tereyağı 30 gr,5,"1. Mısır unu, un ve suyu karıştırarak koyu bir hamur hazırlayın. || 2. Rendelenmiş kolot peynirini ekleyip tepsiye yayın. || 3. Ekmeği 190°C fırında 30 dakika pişirip tereyağıyla servis edin.",3,"GLUTEN,SUT",vejetaryen,Hamuru çok cıvık bırakmamak peynirin tabana çökmeden eşit dağılmasına yardımcı olur.,Dilimleyip tereyağıyla sıcak servis edin.,Trabzon Corn Bread with Kolot Cheese,This Black Sea bread enriches a cornmeal dough with melting kolot cheese for a strong breakfast or table loaf.,,,0,0,Trabzon Maisbrot mit Kolot-Käse,Dieses Brot vom Schwarzen Meer bereichert einen Maismehl-Teig mit schmelzendem Kolot-Käse zu einem kräftigen Frühstücks- und Tischbrot.,,,0,0
taze-bakla-ezmesi-aydin-usulu,Aydın Taze Bakla Ezmesi,"Aydın taze bakla ezmesi, genç baklanın zeytinyağı ve limonla pürüzsüzleştirildiği, Ege mezelerinde ferah tadıyla öne çıkan yumuşak bir ezmedir.",SOS,tr,EASY,15,12,27,4,118,İç bakla 400 gr | Zeytinyağı 3 yemek kaşığı | Limon suyu 1.5 yemek kaşığı | Dereotu 0.25 demet | Tuz 0.5 çay kaşığı,5,"1. Baklayı 10 dakika haşlayıp süzün. || 2. Bakla, zeytinyağı, limon suyu ve tuzu pürüzsüz çekin. || 3. Ezmenin üstünü dereotuyla tamamlayıp soğuk servis edin.",3,,"vegan,yaz-tarifi",Baklayı haşladıktan sonra kısa süre buzlu suda tutmak renginin açık kalmasına yardım eder.,Üzerine dereotu serperek soğuk servis edin.,Aydin Fresh Broad Bean Spread,This Aegean spread smooths young broad beans with olive oil and lemon into a bright meze with a gentle taste.,,,0,0,Aydin Frischer-Bohnen-Ezme,Dieser Aufstrich aus der Ägäis glättet junge Saubohnen mit Olivenöl und Zitrone zu einer hellen Mezze mit sanftem Geschmack.,,,0,0
kabakli-bulgur-pilavi-antalya-usulu,Antalya Kabaklı Bulgur Pilavı,"Antalya kabaklı bulgur pilavı, yaz kabağını ince bulgurla aynı tencerede birleştirerek Akdeniz mutfağında hafif ama tek başına doyurucu bir öğün kurar.",YEMEK,tr,EASY,12,18,30,4,214,İnce bulgur 1.5 su bardağı | Kabak 2 adet | Kuru soğan 1 adet | Domates rendesi 0.5 su bardağı | Zeytinyağı 2 yemek kaşığı,5,"1. Soğanı zeytinyağında 4 dakika çevirin. || 2. Bulgur, domates ve 2.5 su bardağı sıcak suyu ekleyin. || 3. Doğranmış kabağı son 8 dakikada katıp pilavı pişirerek servis edin.",3,GLUTEN,"vegan,30-dakika-alti,butce-dostu",Kabağı çok erken eklememek pilav sonunda tamamen erimesini önler.,Yanına limon dilimleriyle sıcak servis edin.,Antalya Bulgur Pilaf with Zucchini,This Antalya-style pilaf cooks zucchini with fine bulgur into a light but satisfying Mediterranean one-pot dish.,,,0,0,Antalya Bulgur-Pilaw mit Zucchini,"Dieser Pilaw nach Antalya-Art gart Zucchini mit feinem Bulgur zu einem leichten, aber sättigenden mediterranen Ein-Topf-Gericht.",,,0,0
