slug,type,currentStepCount,minTarget,maxTarget,currentTitle,currentStepsJson
anzac-biskuvisi-avustralya-usulu,TATLI,3,5,10,ANZAC Bisküvisi,"[{""stepNumber"":1,""instruction"":""Kuru malzemeleri karıştırın."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Eritilmiş tereyağı ve balı ekleyip hamuru toparlayın."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Hamurdan toplar yapıp 180°C fırında 15 dakika pişirin."",""timerSeconds"":900}]"
anzac-crumble-square-avustralya-usulu,TATLI,3,5,10,Anzac Crumble Square,"[{""stepNumber"":1,""instruction"":""Kuru malzemeleri karıştırın."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Tereyağını ekleyip kırıntılı bir hamur hazırlayın."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Karışımı kalıpta 180°C fırında 20 dakika pişirin."",""timerSeconds"":1200}]"
anzak-biskuvili-kup-avustralya-usulu,TATLI,3,5,10,Anzak Bisküvili Kup,"[{""stepNumber"":1,""instruction"":""Kremayı bal ile çırpın."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Bisküvileri iri kırın."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Kup içinde katmanlayıp servis edin."",""timerSeconds"":null}]"
apple-tvorog-bake-rus-usulu,TATLI,3,5,10,Rus Apple Tvorog Bake,"[{""stepNumber"":1,""instruction"":""Tvorog, irmik, yumurta ve şekeri karıştırın."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Elmaları dilimleyip harca ekleyin."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""180°C fırında 30 dakika pişirip dilimleyin."",""timerSeconds"":1800}]"
arequipe-flan,TATLI,3,5,10,Arequipe Flan,"[{""stepNumber"":1,""instruction"":""Şekeri kalıpta karamel yapın."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Süt reçeli, süt ve yumurtayı çırpıp kalıba dökün."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Benmaride 45 dakika pişirin."",""timerSeconds"":2700}]"
armutlu-irmik-tatlisi-bilecik-usulu,TATLI,4,5,10,Armutlu İrmik Tatlısı,"[{""stepNumber"":1,""instruction"":""Süt, irmik ve şekeri tencerede çırparak pişirmeye başlayın."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Karışımı orta ateşte 10 dakika koyulaştırın."",""timerSeconds"":600},{""stepNumber"":3,""instruction"":""Tereyağı ve küçük doğranmış armudu ekleyip 5 dakika daha pişirin."",""timerSeconds"":300},{""stepNumber"":4,""instruction"":""Armutlu irmik tatlısını kaselere alıp ılık servis edin."",""timerSeconds"":null}]"
arroz-con-leche-cubano,TATLI,3,5,10,Arroz con Leche Cubano,"[{""stepNumber"":1,""instruction"":""Pirinç ve sütü tencereye alın."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Karışımı 40 dakika karıştırarak pişirin."",""timerSeconds"":2400},{""stepNumber"":3,""instruction"":""Şeker ekleyip 5 dakika daha pişirin."",""timerSeconds"":300}]"
aside-mugla-usulu,TATLI,3,5,10,Muğla Asidesi,"[{""stepNumber"":1,""instruction"":""Unu tereyağında kokusu çıkana kadar kavurun."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Şekerli suyu azar azar ekleyip sürekli karıştırın."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Asideyi tabağa yayıp cevizle servis edin."",""timerSeconds"":null}]"
aside-tatlisi-erzurum-usulu,TATLI,3,5,10,Aside Tatlısı,"[{""stepNumber"":1,""instruction"":""Unu tereyağında 5 dakika kokusu çıkana kadar kavurun."",""timerSeconds"":300},{""stepNumber"":2,""instruction"":""Su ve pekmezi ekleyip asideyi 5 dakika daha karıştırarak pişirin."",""timerSeconds"":300},{""stepNumber"":3,""instruction"":""Tatlıyı cevizle sıcak servis edin."",""timerSeconds"":null}]"
ayva-tatlisi,TATLI,4,5,10,Ayva Tatlısı,"[{""stepNumber"":1,""instruction"":""Ayvaları soyup ikiye bölün."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Ayva, şeker, karanfil ve çekirdekleri tencereye alın."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Kısık ateşte 60 dakika pişirin."",""timerSeconds"":3600},{""stepNumber"":4,""instruction"":""Soğutup kaymak ve cevizle servis edin."",""timerSeconds"":null}]"
ayvali-kestaneli-kup-bursa-usulu,TATLI,3,5,10,Ayvalı Kestaneli Kup,"[{""stepNumber"":1,""instruction"":""Sütlü tabanı 8 dakika pişirin."",""timerSeconds"":480},{""stepNumber"":2,""instruction"":""Ayvayı 5 dakika yumuşatın."",""timerSeconds"":300},{""stepNumber"":3,""instruction"":""Kup içinde katmanlayıp soğutun."",""timerSeconds"":null}]"
badem-ezmesi-edirne-usulu,TATLI,3,5,10,Edirne Badem Ezmesi,"[{""stepNumber"":1,""instruction"":""Bademi sıcak suda bekletip kabuklarını soyun."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Bademi şekerle birlikte ince çekin."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Karışımı yoğurup şekil verin ve dinlendirerek servis edin."",""timerSeconds"":null}]"
bademli-kabak-tatlisi-denizli-usulu,TATLI,3,5,10,Bademli Kabak Tatlısı,"[{""stepNumber"":1,""instruction"":""Kabağı tencereye alın."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Şerbetle 22 dakika pişirin."",""timerSeconds"":1320},{""stepNumber"":3,""instruction"":""Bademle servis edin."",""timerSeconds"":null}]"
bakewell-tart-ingiliz-usulu,TATLI,3,5,10,Bakewell Tart,"[{""stepNumber"":1,""instruction"":""Hamuru hazırlayıp kalıba yerleştirin."",""timerSeconds"":null},{""stepNumber"":2,""instruction"":""Tabana reçeli yayın ve bademli harcı ekleyin."",""timerSeconds"":null},{""stepNumber"":3,""instruction"":""Tartı 180°C fırında 28 dakika pişirin."",""timerSeconds"":1680}]"
