slug,title_tr,description_tr,type,cuisine,difficulty,prep_minutes,cook_minutes,total_minutes,serving_count,average_calories,ingredients_tr,ingredient_count,steps_tr,step_count,allergens,tags,tipNote_tr,servingSuggestion_tr,en_title_current,en_description_current,en_tipNote_current,en_servingSuggestion_current,en_ingredients_present,en_steps_present,de_title_current,de_description_current,de_tipNote_current,de_servingSuggestion_current,de_ingredients_present,de_steps_present
gaziantep-alinazik-kebabi,Gaziantep Alinazik Kebabı,"Gaziantep alinazik kebabı, köz patlıcanlı sarımsaklı yoğurt tabanını tereyağlı kuşbaşı etle buluşturan doyurucu bir ana yemektir.",YEMEK,tr,MEDIUM,18,22,40,4,410,Kuşbaşı dana eti 500 gr | Közlenmiş patlıcan 4 adet | Süzme yoğurt 1.5 su bardağı | Tereyağı 3 yemek kaşığı | Sarımsak 2 diş | Biber salçası 1 yemek kaşığı | Tuz 1 çay kaşığı,7,"1. Köz patlıcanları soyup bıçakla ince kıyın. || 2. Sarımsağı yoğurtla ezip patlıcanla karıştırın. || 3. Eti tereyağında 6-7 dakika suyunu çekene kadar kavurun. || 4. Biber salçasını ekleyip 3 dakika daha çevirin. || 5. Patlıcanlı yoğurdu tabağa yayın, eti üzerine alıp servis edin.",5,SUT,"yuksek-protein,misafir-sofrasi",Eti yoğurdun üzerine almadan 2 dakika bekletmek yoğurdun kesilmesini önler.,Köz biber ve tırnak pideyle sıcak servis edin.,Gaziantep Alinazik Kebab,Smoky eggplant yogurt carries buttery seared beef in this classic Gaziantep main dish.,,,0,0,Alinazik-Kebab aus Gaziantep,Rauchiger Auberginenjoghurt traegt in Butter gebratenes Rindfleisch in diesem Gaziantep-Klassiker.,,,0,0
siirt-perde-pilavi-bademli,Siirt Bademli Perde Pilavı,"Siirt perde pilavı, tavuklu iç pilavı bademli tereyağlı hamurun içine kapatıp fırında kızaran görkemli bir tepsi sunar.",YEMEK,tr,HARD,45,60,105,6,760,Pirinç 2.5 su bardağı | Haşlanmış tavuk 600 gr | Tavuk suyu 4 su bardağı | Un 2.5 su bardağı | Yumurta 2 adet | Yoğurt 3 yemek kaşığı | Tereyağı 5 yemek kaşığı | Badem 0.75 su bardağı | Kuş üzümü 2 yemek kaşığı,9,"1. Tereyağında badem ve pirinci 4 dakika kavurun. || 2. Tavuk suyu ve kuş üzümünü ekleyip pilavı 15 dakika pişirin. || 3. Un, yumurta, yoğurt ve tereyağıyla yumuşak hamur yoğurun. || 4. Hamuru kalıba yayıp iç pilavı ve tavukları doldurun. || 5. 190°C fırında 30-35 dakika hamur kızarana kadar pişirin.",5,"GLUTEN,SUT,YUMURTA,KUSUYEMIS","misafir-sofrasi,firinda",Pilavı hamura koymadan 10 dakika dinlendirmek buharın hamuru yumuşatmasını azaltır.,Ayran ve mevsim salatasıyla dilimleyerek servis edin.,Almond Perde Pilaf,Chicken rice bakes inside a butter dough shell with almonds for this festive Siirt pilaf.,,,0,0,Perde-Pilaw mit Mandeln,Huehnerreis backt in einer Butterteighuelle mit Mandeln zu diesem festlichen Pilaw aus Siirt.,,,0,0
edirne-ciger-tava,Edirne Ciğer Tava,"Edirne ciğer tava, ince yaprak kesilmiş dana ciğerini unla kaplayıp kızgın yağda kısa sürede çıtırlaştıran Trakya klasiğidir.",YEMEK,tr,MEDIUM,22,6,28,4,430,Dana ciğeri 600 gr | Un 2 su bardağı | Tuz 2 çay kaşığı | Ayçiçek yağı 4 su bardağı | Kuru kırmızı biber 4 adet | Kırmızı soğan 2 adet,6,1. Ciğerin zarını alıp ince yapraklar halinde kesin. || 2. Ciğer dilimlerini un ve tuzla hafifçe kaplayın. || 3. Fazla unu silkeleyip yağı kızdırın. || 4. Ciğerleri kızgın yağda 2-3 dakika çıtırlaşana kadar kızartın. || 5. Kuru biber ve soğanla bekletmeden servis edin.,5,GLUTEN,"30-dakika-alti,yuksek-protein",Ciğeri çok ince kesmek içini kurutmadan dışını çıtırlaştırır.,"Kuru biber, sumaklı soğan ve ayranla sıcak servis edin.",Edirne Fried Liver,Thin veal liver slices dusted in flour fry quickly into the crisp Trakya specialty.,,,0,0,Gebratene Leber aus Edirne,Duenne Kalbsleberscheiben werden mehliert und schnell zur knusprigen Trakya-Spezialitaet frittiert.,,,0,0
tokat-bat-mezesi,Tokat Bat Mezesi,"Tokat bat mezesi, ince bulgur, yeşil mercimek, domates salçası ve cevizle hazırlanan serin, sulu ve ekşimsi bir yöre tabağıdır.",APERATIF,tr,MEDIUM,20,18,38,6,260,Yeşil mercimek 1 su bardağı | İnce bulgur 1 su bardağı | Ceviz 0.75 su bardağı | Domates salçası 2 yemek kaşığı | Nar ekşisi 3 yemek kaşığı | Maydanoz 0.5 demet | Taze soğan 5 dal | Tuz 1 çay kaşığı,8,"1. Mercimeği 18 dakika diri kalacak şekilde haşlayın. || 2. Sıcak mercimek suyuyla ince bulguru 10 dakika ıslatın. || 3. Salça, nar ekşisi ve tuzu geniş kasede açın. || 4. Mercimek, bulgur, ceviz ve doğranmış yeşillikleri karıştırın. || 5. Kıvamı sulu kalacak şekilde soğuk servis edin.",5,"GLUTEN,KUSUYEMIS","vegan,butce-dostu,yaz-tarifi",Bulguru sıcak mercimek suyuyla ıslatmak tanelerin diri kalmasını sağlar.,Asma yaprağı ve ince lavaşla soğuk ikram edin.,Tokat Bat Mezze,"Fine bulgur, green lentils, tomato paste, herbs, and walnuts make this cool Tokat mezze.",,,0,0,Bat-Mezze aus Tokat,"Feiner Bulgur, gruene Linsen, Tomatenmark, Kraeuter und Walnuesse ergeben diese kuehle Tokat-Mezze.",,,0,0
aydin-cine-koftesi,Aydın Çine Köftesi,"Aydın Çine köftesi, sade baharatlı dana kıymayı ince yoğurup ızgarada kısa sürede pişiren yumuşak bir Ege köftesidir.",YEMEK,tr,EASY,18,12,30,4,390,Dana kıyma 600 gr | Soğan suyu 2 yemek kaşığı | Tuz 1 tatlı kaşığı | Karabiber 1 çay kaşığı | Kimyon 0.5 çay kaşığı | Zeytinyağı 1 yemek kaşığı,6,"1. Kıyma, soğan suyu, tuz ve baharatları 8 dakika yoğurun. || 2. Harçtan ince oval köfteler hazırlayın. || 3. Köfteleri buzdolabında 20 dakika dinlendirin. || 4. Izgara tavayı ısıtıp köfteleri yerleştirin. || 5. Her yüzünü 5-6 dakika pişirip sıcak servis edin.",5,,"30-dakika-alti,yuksek-protein",Köfte harcını 20 dakika dinlendirmek ızgarada dağılmasını önler.,"Köz domates, biber ve piyazla sıcak servis edin.",Aydin Cine Meatballs,Simply seasoned beef meatballs rest briefly before grilling into a tender Aegean plate.,,,0,0,Cine-Koefte aus Aydin,Schlicht gewuerzte Rindfleischbaellchen ruhen kurz und werden zu einem zarten aegeischen Teller gegrillt.,,,0,0
izmir-boyoz-yumurtali,İzmir Boyoz Yumurtalı,"İzmir boyoz yumurtalı, kat kat yağlı hamuru fırında kabartıp yanında fırın yumurtasıyla klasik bir sokak kahvaltısı kurar.",KAHVALTI,tr,HARD,55,28,83,6,420,Un 4 su bardağı | Su 1.5 su bardağı | Sıvı yağ 1 su bardağı | Tuz 1 tatlı kaşığı | Yumurta 6 adet,5,"1. Un, su ve tuzla elastik hamur yoğurun. || 2. Hamuru bezelere ayırıp yağ içinde 40 dakika dinlendirin. || 3. Bezeleri ince açıp rulo sarın ve yuvarlak şekil verin. || 4. Boyozları tepsiye dizip yumurtaları ayrı kaplara kırın. || 5. 200°C fırında 22-25 dakika kızarana kadar pişirin.",5,"GLUTEN,YUMURTA","vejetaryen,misafir-sofrasi",Hamuru yağladıktan sonra dinlendirmek katların açılmasını kolaylaştırır.,"Fırın yumurtası, tulum peyniri ve çayla servis edin.",Izmir Boyoz with Egg,Layered oily pastry bakes crisp beside oven eggs for a classic Izmir street breakfast.,,,0,0,Izmir-Boyoz mit Ei,Blaettriger Oelteig backt knusprig neben Ofeneiern fuer ein klassisches Izmir-Fruehstueck.,,,0,0
canakkale-peynir-helvasi,Çanakkale Peynir Helvası,"Çanakkale peynir helvası, tuzsuz taze peyniri irmik ve şekerle ocakta eriterek sakız gibi uzayan sıcak bir tatlı yapar.",TATLI,tr,MEDIUM,10,24,34,6,330,Tuzsuz taze peynir 500 gr | İrmik 0.75 su bardağı | Şeker 1 su bardağı | Tereyağı 2 yemek kaşığı | Tarçın 0.5 çay kaşığı,5,1. Peyniri küçük parçalara ayırıp tencereye alın. || 2. Tereyağını ekleyip kısık ateşte peynir eriyene kadar karıştırın. || 3. İrmiği katıp 6 dakika koyulaşana kadar pişirin. || 4. Şekeri ekleyip parlak ve uzayan kıvam alın. || 5. Helvayı kaselere paylaştırıp ılık servis edin.,5,"SUT,GLUTEN","vejetaryen,30-dakika-alti",Peyniri kısık ateşte eritmek helvanın pütürlenmeden uzamasını sağlar.,Tarçın veya toz fıstıkla ılık servis edin.,Canakkale Cheese Halva,Fresh unsalted cheese melts with semolina and sugar into a stretchy warm dessert.,,,0,0,Kaesehalva aus Canakkale,"Frischer ungesalzener Kaese schmilzt mit Griess und Zucker zu einem warmen, ziehenden Dessert.",,,0,0
trabzon-hamsili-pilav-tepsi,Trabzon Hamsili Pilav Tepsi,"Trabzon hamsili pilav, baharatlı iç pilavı ayıklanmış hamsilerle kaplayıp fırında kızartan zengin bir Karadeniz tepsisidir.",YEMEK,tr,HARD,45,38,83,6,520,Hamsi 1 kg | Pirinç 2 su bardağı | Soğan 2 adet | Dolmalık fıstık 2 yemek kaşığı | Kuş üzümü 2 yemek kaşığı | Maydanoz 0.5 demet | Zeytinyağı 4 yemek kaşığı,7,"1. Pirinci yıkayıp 15 dakika ılık suda bekletin. || 2. Soğan ve fıstığı zeytinyağında 5 dakika kavurun. || 3. Pirinç, kuş üzümü ve baharatları ekleyip yarı pişmiş pilav hazırlayın. || 4. Hamsileri yağlı tepsiye derileri dışa bakacak şekilde dizin. || 5. Pilavı doldurup 190°C fırında 25-28 dakika pişirin.",5,"DENIZ_URUNLERI,KUSUYEMIS","firinda,misafir-sofrasi,yuksek-protein",Hamsileri sık dizmek pilavın fırında dağılmadan kalmasını sağlar.,"Limon, roka ve turşuyla sıcak dilimleyin.",Trabzon Anchovy Pilaf Tray,Spiced rice hides under a tight layer of anchovies in this baked Black Sea tray.,,,0,0,Hamsi-Pilaw aus Trabzon,Gewuerzter Reis liegt unter einer dichten Sardellenschicht in diesem gebackenen Schwarzmeer-Blech.,,,0,0
konya-etli-ekmek-ince,Konya Etli Ekmek,"Konya etli ekmek, ince açılmış uzun hamurun üzerine soğanlı kıymalı harç yayıp yüksek ısıda çıtır kenarlı pişirir.",YEMEK,tr,MEDIUM,35,10,45,4,480,Un 4 su bardağı | Dana kıyma 450 gr | Soğan 2 adet | Domates 2 adet | Yeşil biber 2 adet | Maydanoz 0.25 demet | Tuz 1 tatlı kaşığı,7,"1. Un, su ve tuzla yumuşak hamur yoğurup 20 dakika dinlendirin. || 2. Kıyma, soğan, domates, biber ve maydanozu ince karıştırın. || 3. Hamuru uzun ve ince açın. || 4. Kıymalı harcı hamurun üzerine ince tabaka halinde yayın. || 5. 250°C fırında 8-10 dakika kenarlar kızarana kadar pişirin.",5,GLUTEN,"misafir-sofrasi,yuksek-protein",Harç çok sulu kalırsa hamurun orta kısmı gevrekleşmez.,"Limon, maydanoz ve ayranla fırından çıkar çıkmaz servis edin.",Thin Konya Etli Ekmek,A long thin flatbread carries oniony minced beef and bakes hot with crisp edges.,,,0,0,Duenner Etli Ekmek aus Konya,Ein langes duennes Fladenbrot traegt zwiebeliges Hackfleisch und backt heiss mit knusprigem Rand.,,,0,0
sanliurfa-bostana-salatasi,Şanlıurfa Bostana Salatası,"Şanlıurfa bostana salatası, domates, salatalık, biber, nar ekşisi ve isotla kaşık kaşık yenebilen sulu bir yaz salatasıdır.",SALATA,tr,EASY,18,0,18,4,95,Domates 4 adet | Salatalık 2 adet | Yeşil biber 3 adet | Maydanoz 0.5 demet | Nar ekşisi 3 yemek kaşığı | İsot 1 tatlı kaşığı | Zeytinyağı 2 yemek kaşığı | Tuz 0.5 çay kaşığı,8,"1. Domates, salatalık ve biberleri çok küçük doğrayın. || 2. Maydanozu ince kıyıp sebzelere ekleyin. || 3. Nar ekşisi, isot, zeytinyağı ve tuzu karıştırın. || 4. Sosu salataya yedirip 5 dakika bekletin. || 5. Sulu kıvamıyla kaşıkla servis edin.",5,,"vegan,30-dakika-alti,yaz-tarifi",Sebzeleri çok küçük doğramak salatanın kendi suyunu bırakmasını sağlar.,"Kebap, lahmacun veya bulgur pilavı yanında soğuk sunun.",Sanliurfa Bostana Salad,"Finely chopped tomato, cucumber, pepper, isot, and pomegranate molasses make a juicy Urfa salad.",,,0,0,Bostana-Salat aus Sanliurfa,"Fein gehackte Tomate, Gurke, Paprika, Isot und Granatapfelsirup ergeben einen saftigen Urfa-Salat.",,,0,0
