slug,title_tr,description_tr,type,cuisine,difficulty,prep_minutes,cook_minutes,total_minutes,serving_count,average_calories,ingredients_tr,ingredient_count,steps_tr,step_count,allergens,tags,tipNote_tr,servingSuggestion_tr,en_title_current,en_description_current,en_tipNote_current,en_servingSuggestion_current,en_ingredients_present,en_steps_present,de_title_current,de_description_current,de_tipNote_current,de_servingSuggestion_current,de_ingredients_present,de_steps_present
findikli-keskek-toplari-ordu-usulu,Ordu Fındıklı Keşkek Topları,"Ordu fındıklı Keşkek topları, aşurelik buğdayı fındık ve tereyağıyla yoğurarak Karadeniz'e tok, yumuşak ve paylaşmalık bir atıştırmalık çıkarır.",ATISTIRMALIK,tr,MEDIUM,20,25,45,6,176,Aşurelik buğday 1 su bardağı | Fındık 0.5 su bardağı | Tereyağı 20 gr | Tuz 0.5 çay kaşığı,4,"1. Buğdayı 20 dakika haşlayıp süzün. || 2. Fındık, tereyağı ve tuzla yoğurun. || 3. Harcı ceviz büyüklüğünde toplar yapıp servis edin.",3,"GLUTEN,SUT,KUSUYEMIS","vejetaryen,butce-dostu",Buğdayı süzdükten sonra 5 dakika dinlendirmek topların daha rahat şekil almasını sağlar.,Ilık servis edin.,Ordu Hazelnut Keskek Bites,"These Ordu bites knead cooked wheat with hazelnuts and butter, creating a soft, filling snack built for sharing.",,,0,0,Ordu Keşkek-Happen mit Haselnüssen,"Diese Happen aus Ordu kneten gekochten Weizen mit Haselnüssen und Butter zu einem weichen, sättigenden Snack zum Teilen.",,,0,0
pazili-islama-borek-artvin-usulu,Artvin Pazılı Islama Börek,"Artvin pazılı ıslama Börek, yufkayı pazı ve sütlü harçla buluşturarak dağ sofralarına yumuşak içli ve kızaran yüzeyli bir fırın işi sunar.",APERATIF,tr,MEDIUM,20,25,45,6,228,Yufka 3 adet | Pazı 1 demet | Süt 1 su bardağı | Yumurta 2 adet | Zeytinyağı 2 yemek kaşığı,5,1. Pazıyı ince doğrayıp kısa süre soteleyin. || 2. Süt ve yumurtayı çırpıp yufkaları kat kat yerleştirin. || 3. 180°C fırında 25 dakika pişirip dilimleyin.,3,"GLUTEN,SUT,YUMURTA","vejetaryen,firinda",Yufkayı soslarken her katı eşit ıslatmak böreğin orta kısmının kuru kalmasını önler.,Ilık servis edin.,Artvin Pazi Islama Borek,"This Artvin borek layers yufka with chard and a milky custard, creating a baked pastry with a soft center and bronzed top.",,,0,0,Artvin Pazi-Islama-Börek,Dieser Börek aus Artvin schichtet Yufka mit Mangold und einer milchigen Eiermischung zu einem Ofengebäck mit weicher Mitte und goldener Oberfläche.,,,0,0
misir-unlu-kefal-tava-sinop-usulu,Sinop Mısır Unlu Kefal Tava,"Sinop mısır unlu kefal tava, kefal filetoyu mısır unu ile kızartarak kıyı sofralarına çıtır kenarlı ve sulu içli bir balık tabağı getirir.",YEMEK,tr,EASY,12,10,22,4,246,Kefal fileto 500 gr | Mısır unu 1 su bardağı | Tuz 1 çay kaşığı | Zeytinyağı 3 yemek kaşığı,4,1. Balığı tuzlayıp mısır ununa bulayın. || 2. Yağı tavada ısıtın. || 3. Filetoları iki yüzü kızarana kadar 8 dakika pişirin.,3,DENIZ_URUNLERI,"yuksek-protein,30-dakika-alti",Balığı tavaya almadan hemen önce unlamak dışının daha gevrek olmasını sağlar.,Roka ile sıcak servis edin.,Sinop Fried Mullet in Cornmeal,"This Sinop fish plate coats mullet in cornmeal, creating a crisp-edged coastal fry with moist flesh and clean sea flavor.",,,0,0,Sinop Kefal in Maismehl,Dieser Fischteller aus Sinop wendet Kefal in Maismehl und ergibt eine Küstenpfanne mit knusprigen Rändern und saftigem Inneren.,,,0,0
elma-sirkeli-lahana-corbasi-bolu-usulu,Bolu Elma Sirkeli Lahana Çorbası,"Bolu elma sirkeli lahana çorbası, beyaz lahanayı elma sirkesi ve soğanla pişirerek serin yaylalara hafif ekşili ve sıcak bir kâse bırakır.",CORBA,tr,EASY,10,22,32,5,96,Beyaz lahana 400 gr | Kuru soğan 1 adet | Elma sirkesi 2 yemek kaşığı | Su 1.25 lt | Zeytinyağı 1 yemek kaşığı,5,1. Soğanı yağda 3 dakika çevirin. || 2. Lahana ve suyu ekleyip 18 dakika pişirin. || 3. Sirkeyi ekleyip 2 dakika daha kaynatın.,3,,"vegan,kis-tarifi",Sirkeyi son 5 dakikada eklemek aromasının canlı kalmasına yardım eder.,Sıcak servis edin.,Bolu Cabbage Soup with Apple Vinegar,"This Bolu soup cooks white cabbage with onion and apple vinegar, creating a warm bowl with light acidity for cooler days.",,,0,0,Bolu Kohlsuppe mit Apfelessig,Diese Suppe aus Bolu kocht Weißkohl mit Zwiebel und Apfelessig zu einer warmen Schale mit feiner Säure für kühlere Tage.,,,0,0
karalahanali-kuru-fasulye-diblesi-rize-usulu,Rize Karalahanalı Kuru Fasulye Diblesi,"Rize karalahanalı kuru fasulye diblesi, fasulye ve karalahanayı pirinçle birleştirerek Karadeniz'e yeşil tonlu ve tok bir tek tencere yemeği kurar.",YEMEK,tr,EASY,15,28,43,5,214,Karalahana 1 demet | Haşlanmış kuru fasulye 1.5 su bardağı | Pirinç 0.75 su bardağı | Kuru soğan 1 adet | Zeytinyağı 2 yemek kaşığı,5,1. Soğanı 4 dakika yağda çevirin. || 2. Karalahana ve fasulyeyi ekleyip 8 dakika pişirin. || 3. Pirinç ve 1.5 su bardağı su ekleyip yemeği 16 dakika pişirin.,3,,"tek-tencere,butce-dostu,vegan",Pirinci yıkayıp son aşamada eklemek tencerede fazla ezilmesini önler.,Sıcak servis edin.,Rize Black Cabbage and Bean Dible,"This Rize one-pot combines beans, black cabbage and rice, creating a sturdy green-toned meal with real staying power.",,,0,0,Rize Dible mit Schwarzkohl und Bohnen,"Dieses Ein-Topf-Gericht aus Rize verbindet Bohnen, Schwarzkohl und Reis zu einer kräftigen, grün geprägten Mahlzeit mit viel Sättigung.",,,0,0
kirmizi-pancar-mihlama-trabzon-usulu,Trabzon Kırmızı Pancar Mıhlama,"Trabzon kırmızı pancar Mıhlama, mısır unlu peynirli tavayı pancarla renklendirerek kahvaltıya yoğun, uzayan ve canlı renkli bir tabak taşır.",KAHVALTI,tr,EASY,10,12,22,3,264,Mısır unu 4 yemek kaşığı | Kolot peyniri 180 gr | Haşlanmış pancar 1 adet | Tereyağı 25 gr | Su 1 su bardağı,5,1. Tereyağında mısır ununu 1 dakika çevirin. || 2. Su ve rendelenmiş pancarı ekleyip kıvam verin. || 3. Peyniri katıp eriyene kadar karıştırarak servis edin.,3,SUT,"vejetaryen,30-dakika-alti",Pancarı önceden haşlayıp eklemek mıhlamanın dokusunu sulandırmadan renk verir.,Sıcak servis edin.,Trabzon Beet Mihlama,"This Trabzon breakfast colors melted cheese and cornmeal with beet, creating a vivid pan dish that stretches and comforts.",,,0,0,Trabzon Rote-Bete-Mıhlama,"Dieses Frühstück aus Trabzon färbt geschmolzenen Käse und Maismehl mit Bete zu einer leuchtenden Pfanne, die zieht und sättigt.",,,0,0
erikli-hamsi-salatasi-samsun-usulu,Samsun Erikli Hamsi Salatası,"Samsun erikli hamsi salatası, marine hamsiyi taze erik ve yeşillikle buluşturarak kıyıya ekşi meyveli ve hafif bir tabak getirir.",SALATA,tr,EASY,15,0,15,4,142,Marine hamsi 200 gr | Kırmızı erik 3 adet | Roka 0.5 demet | Zeytinyağı 1 yemek kaşığı | Limon suyu 1 tatlı kaşığı,5,1. Erikleri ince dilimleyin ve rokayı hazırlayın. || 2. Hamsiyi yeşilliklerin üstüne yerleştirin. || 3. Sosu gezdirip soğuk servis edin.,3,DENIZ_URUNLERI,"30-dakika-alti,yuksek-protein,yaz-tarifi",Eriği servisten hemen önce eklemek salatanın sulanmasını azaltır.,Soğuk servis edin.,Samsun Anchovy Salad with Plums,"This Samsun salad pairs marinated anchovies with fresh plums and greens, creating a light coastal plate with tart fruit.",,,0,0,Samsun Sardellen-Salat mit Pflaumen,Dieser Salat aus Samsun verbindet marinierte Sardellen mit frischen Pflaumen und Grünzeug zu einem leichten Küstenteller mit säuerlicher Frucht.,,,0,0
cevizli-yulaf-kavurmasi-kastamonu-usulu,Kastamonu Cevizli Yulaf Kavurması,"Kastamonu cevizli yulaf kavurması, yulafı ceviz ve soğanla tavada çevirerek sabaha sıcak, tok ve hafif kavruk aromalı bir kâse bırakır.",KAHVALTI,tr,EASY,8,10,18,2,236,Yulaf 1 su bardağı | Ceviz 0.5 su bardağı | Kuru soğan 0.5 adet | Zeytinyağı 1 yemek kaşığı | Tuz 0.5 çay kaşığı,5,1. Soğanı yağda 3 dakika çevirin. || 2. Yulaf ve cevizi ekleyip 4 dakika kavurun. || 3. Az sıcak su serpip 2 dakika dinlendirerek servis edin.,3,"GLUTEN,KUSUYEMIS","vegan,30-dakika-alti",Yulafı tavada 2 dakika kuru çevirmek daha belirgin kavruk aroma verir.,Ilık servis edin.,Kastamonu Oat Saute with Walnuts,"This Kastamonu breakfast toasts oats with onion and walnuts, creating a warm bowl with nutty depth and steady energy.",,,0,0,Kastamonu Haferpfanne mit Walnüssen,Dieses Frühstück aus Kastamonu röstet Hafer mit Zwiebel und Walnüssen zu einer warmen Schale mit nussiger Tiefe und guter Sättigung.,,,0,0
mantarli-misir-yarmasi-zonguldak-usulu,Zonguldak Mantarlı Mısır Yarması,"Zonguldak mantarlı mısır yarması, mısır yarmasını mantar ve soğanla birleştirerek maden kentine tok ve kaşıklık bir sıcak tabak kazandırır.",YEMEK,tr,EASY,12,24,36,4,188,Mısır yarması 1 su bardağı | Mantar 250 gr | Kuru soğan 1 adet | Su 2.5 su bardağı | Zeytinyağı 1 yemek kaşığı,5,1. Soğan ve mantarı 6 dakika soteleyin. || 2. Mısır yarması ve suyu ekleyin. || 3. Yemeği kısık ateşte 18 dakika pişirin.,3,,"vegan,tek-tencere",Mantar suyunu çekene kadar sotelemek yarmanın gevşemesini önler.,Sıcak servis edin.,Zonguldak Corn Groats with Mushrooms,"This Zonguldak dish combines corn groats with mushrooms and onion, making a spoonable warm plate that feels sturdy and simple.",,,0,0,Zonguldak Maisgrütze mit Pilzen,"Dieses Gericht aus Zonguldak verbindet Maisgrütze mit Pilzen und Zwiebel zu einem warmen Löffelteller, der schlicht und kräftig wirkt.",,,0,0
soganli-fasulye-tursu-kavurmasi-giresun-usulu,Giresun Soğanlı Fasulye Turşu Kavurması,"Giresun soğanlı fasulye turşu kavurması, fasulye turşusunu bol soğanla tavada çevirerek sofraya ekşi, diri ve keskin bir Karadeniz klasiği getirir.",YEMEK,tr,EASY,8,10,18,4,92,Fasulye turşusu 300 gr | Kuru soğan 2 adet | Zeytinyağı 1 yemek kaşığı | Pul biber 0.5 çay kaşığı,4,1. Soğanı ince doğrayıp 4 dakika yağda çevirin. || 2. Turşuyu ekleyip 5 dakika kavurun. || 3. Pul biber serpip sıcak servis edin.,3,,"vegan,30-dakika-alti,butce-dostu",Turşuyu tavaya almadan önce fazla suyunu sıkmak lezzetin yoğun kalmasını sağlar.,Sıcak servis edin.,Giresun Pickled Bean Saute with Onions,"This Giresun saute fries pickled beans with plenty of onion, creating a tart, lively Black Sea side with sharp character.",,,0,0,Giresun Bohnen-Turşu mit Zwiebeln,"Diese Pfanne aus Giresun brät eingelegte Bohnen mit viel Zwiebel zu einer säuerlichen, lebendigen Schwarzmeer-Beilage mit klarer Schärfe.",,,0,0
